code,description,tag
1017631000000103,Celery RAST test (observable entity),observable entity
1017641000000107,Carrot RAST test (observable entity),observable entity
1017651000000105,Complement seventh component (observable entity),observable entity
1017661000000108,Complement eighth component (observable entity),observable entity
1017671000000101,Cabbage RAST test (observable entity),observable entity
1017681000000104,Black olive RAST test (observable entity),observable entity
1017691000000102,White pine pollen RAST test (observable entity),observable entity
1017701000000102,Papaya RAST test (observable entity),observable entity
1017711000000100,Poppy seed RAST test (observable entity),observable entity
1017721000000106,Rye grass RAST test (observable entity),observable entity
1017731000000108,Turkey meat RAST test (observable entity),observable entity
1017741000000104,Cefaclor RAST test (observable entity),observable entity
1017751000000101,Pemphigoid antibody level (observable entity),observable entity
1017761000000103,Immunoglobulin G autoantibody level (observable entity),observable entity
1017771000000105,Haemophilus antibody level (observable entity),observable entity
1017781000000107,Blood transfusion test (observable entity),observable entity
1017791000000109,Monospecific reactions (observable entity),observable entity
1017801000000108,Ethylene oxide RAST test (observable entity),observable entity
1017811000000105,Horse fly RAST test (observable entity),observable entity
1017821000000104,Sheep milk RAST test (observable entity),observable entity
1017831000000102,Nutmeg RAST test (observable entity),observable entity
1017841000000106,Immunoglobulin A antibody level (observable entity),observable entity
1017851000000109,Anti mitochondrial antibody titre (observable entity),observable entity
1017861000000107,Intercellular cement antibody level (observable entity),observable entity
1017871000000100,Anti nuclear factor titre (observable entity),observable entity
1017881000000103,Percentage CD7 count (observable entity),observable entity
1017891000000101,CD5/19 dual positive (observable entity),observable entity
1017901000000100,Percentage CD33 count (observable entity),observable entity
1017911000000103,Bovine insulin RAST test (observable entity),observable entity
1017921000000109,Ginger RAST test (observable entity),observable entity
1017931000000106,Thyrotropin releasing hormone stimulation test (observable entity),observable entity
1017941000000102,Serum prolactin isoforms level (observable entity),observable entity
1017951000000104,Gastrointestinal hormone study (observable entity),observable entity
1017961000000101,Serum neuron-specific enolase level (observable entity),observable entity
1017971000000108,Plasma B-mannosidase level (observable entity),observable entity
1017981000000105,Ro-02-0683 number (observable entity),observable entity
1017991000000107,Serum propranolol number (observable entity),observable entity
1018001000000103,Actual bicarbonate level (observable entity),observable entity
1018011000000101,Standard bicarbonate level (observable entity),observable entity
1018021000000107,Aminolaevulinic acid/creatinine ratio (observable entity),observable entity
1018031000000109,Serum vitamin D2 level (observable entity),observable entity
1018041000000100,Serum unbound copper level (observable entity),observable entity
1018051000000102,Urine coproporphyrin/creatinine ratio (observable entity),observable entity
1018061000000104,Urine uroporphyrin/creatinine ratio (observable entity),observable entity
1018071000000106,Plasma pristanate level (observable entity),observable entity
1018081000000108,Cholinesterase screen (observable entity),observable entity
1018091000000105,Serum hydroxyproline level (observable entity),observable entity
1018101000000102,Red blood cell size (observable entity),observable entity
1018111000000100,Galactose-P uridylyltransferase (observable entity),observable entity
1018121000000106,Pyruvate kinase (observable entity),observable entity
1018131000000108,Platelet distribution width (observable entity),observable entity
1018141000000104,Bleeding time (observable entity),observable entity
1018151000000101,Whole blood clotting time (observable entity),observable entity
1018161000000103,Heparin assay (observable entity),observable entity
1018171000000105,Fibrinogen degradation products (observable entity),observable entity
1018181000000107,Serum vitamin K level (observable entity),observable entity
1018191000000109,11 betahydroxy androsterone excretion (observable entity),observable entity
1018201000000106,24 hour tetrahydrocorticosterone excretion (observable entity),observable entity
1018211000000108,Aetiocholanolone excretion (observable entity),observable entity
1018221000000102,11 oxo-pregnanetriol excretion (observable entity),observable entity
1018231000000100,17 alpha hydroxy pregnanolone excretion (observable entity),observable entity
1018241000000109,Aetiocholanolone daily excretion (observable entity),observable entity
1018251000000107,Serum alanine aminotransferase level (observable entity),observable entity
1018261000000105,11 betahydroxy aetiocholanolone excretion (observable entity),observable entity
1018271000000103,Cortisol metabolite level (observable entity),observable entity
1018281000000101,24 hour tetrahydrocortisol excretion (observable entity),observable entity
1018291000000104,Tetrahydro-11-deoxycortisol excretion (observable entity),observable entity
1018301000000100,Dehydroepiandrostenedione excretion (observable entity),observable entity
1018311000000103,Dehydroepiandrostenedione concentration level (observable entity),observable entity
1018321000000109,Calculus calcium oxalate 1H20 (observable entity),observable entity
1018331000000106,Calculus calcium oxalate 2H20 (observable entity),observable entity
1018341000000102,Calculus ammonium urate content (observable entity),observable entity
1018351000000104,Hyaluronic acid level (observable entity),observable entity
1018361000000101,Androsterone excretion (observable entity),observable entity
1018371000000108,Fractional excretion of calcium (observable entity),observable entity
1018381000000105,Fractional excretion of amylase (observable entity),observable entity
1018391000000107,Tetrahydrocortisol excretion (observable entity),observable entity
1018401000000105,11 betahydroxy aetiocholanolone concentration (observable entity),observable entity
1018411000000107,11 betahydroxy androsterone concentration (observable entity),observable entity
1018431000000104,Random urine 11 oxo-pregnanetriol level (observable entity),observable entity
1018441000000108,24 hour 11 oxo-pregnanetriol level (observable entity),observable entity
1018451000000106,Collagen/epinephrine closure time (observable entity),observable entity
1018461000000109,Collagen/adenosine diphosphate closure time (observable entity),observable entity
1018471000000102,Respiratory syncytial virus antigen assay (observable entity),observable entity
1018481000000100,Calculated serum osmolarity (observable entity),observable entity
1018491000000103,Direct immunofluorescence of skin (observable entity),observable entity
1018501000000109,Anti-nuclear (speckled) antibody level (observable entity),observable entity
1018511000000106,11 oxo-pregnanetriol level (observable entity),observable entity
1018521000000100,11B-OH aetiocholanolone level (observable entity),observable entity
1018531000000103,Green bean RAST test (observable entity),observable entity
1018541000000107,Oyster RAST test (observable entity),observable entity
1018551000000105,Poliovirus 3 antibody level (observable entity),observable entity
1018561000000108,Catecholamine level (observable entity),observable entity
1018581000000104,Haemorrhagic fever virus serology screening test (observable entity),observable entity
1018591000000102,Prion protein markers for Creutzfeldt-Jakob disease (observable entity),observable entity
1018601000000108,Cytomegalovirus immunoglobulin G avidity test (observable entity),observable entity
1018611000000105,Rubella immunoglobulin G avidity test (observable entity),observable entity
1018621000000104,Vancomycin resistant enterococcus screening test (observable entity),observable entity
1018651000000109,Bacterial culture and sensitivity (observable entity),observable entity
1018661000000107,Percentage CD34/human leucocyte antigen DR count (observable entity),observable entity
1018671000000100,Glycolate level (observable entity),observable entity
1018691000000101,CD4 immune monitoring (observable entity),observable entity
1018701000000101,Basil RAST test (observable entity),observable entity
1018711000000104,Biopterin measurement (observable entity),observable entity
1018731000000107,Glutathione peroxidase level (observable entity),observable entity
1018741000000103,CD19/Lambda count (observable entity),observable entity
1018751000000100,CD38/CD19 count (observable entity),observable entity
1018761000000102,Percentage CD55 count (observable entity),observable entity
1018771000000109,Percentage CD61 count (observable entity),observable entity
1018781000000106,CD79b count (observable entity),observable entity
1018791000000108,Glycosaminoglycans measurement (observable entity),observable entity
1018801000000107,Fluid sample ethanol level (observable entity),observable entity
1018811000000109,Fluid sample amphetamine level (observable entity),observable entity
1018821000000103,Squid RAST test (observable entity),observable entity
1018831000000101,Bactericidal permeability-increasing protein antibody level (observable entity),observable entity
1018841000000105,Anti GD1b antibody level (observable entity),observable entity
1018851000000108,Glucose level (observable entity),observable entity
1018861000000106,Total Treponema antibody level (observable entity),observable entity
1018871000000104,Ciclosporin A mono level (observable entity),observable entity
1018881000000102,Cis-4-decanoate level (observable entity),observable entity
1018891000000100,Mucopolysaccharide level (observable entity),observable entity
1018901000000104,FMC7 absolute count (observable entity),observable entity
1018921000000108,Grapefruit RAST test (observable entity),observable entity
1018931000000105,Pyridoxal 5 phosphate level (observable entity),observable entity
1018941000000101,Anti globoside antibody level (observable entity),observable entity
1018951000000103,Anti cartilage antibody level (observable entity),observable entity
1018961000000100,Blood ethylene glycol level (observable entity),observable entity
1018971000000107,Asparagine level (observable entity),observable entity
1018981000000109,Anti smooth muscle antibody immunoglobulin M level (observable entity),observable entity
1018991000000106,"2,3-Diphosphoglycerate level (observable entity)",observable entity
1019001000000106,Cerebrospinal fluid 5-hydroxyindole acetic acid level (observable entity),observable entity
1019011000000108,CD23/CD20 count (observable entity),observable entity
1019021000000102,Anti smooth muscle antibody immunoglobulin A level (observable entity),observable entity
1019031000000100,Ciclosporin high performance liquid chromatography equivalent level (observable entity),observable entity
1019041000000109,Anti enterocyte antibody level (observable entity),observable entity
1019051000000107,Aspergillus fumigatus immunoglobulin G level (observable entity),observable entity
1019061000000105,Immunoglobulin A rheumatoid factor level (observable entity),observable entity
1019071000000103,Anti muscle-specific tyrosine kinase antibody level (observable entity),observable entity
1019081000000101,Percentage glycophorin count (observable entity),observable entity
1019091000000104,Dihydrotestosterone level (observable entity),observable entity
1019101000000107,CD10/CD19 count (observable entity),observable entity
1019111000000109,CD21 count (observable entity),observable entity
1019121000000103,Mycobacterial microscopy (observable entity),observable entity
1019131000000101,Anti GM3 antibody level (observable entity),observable entity
1019141000000105,Immunophenotyping (observable entity),observable entity
1019151000000108,Lysosomal enzyme level (observable entity),observable entity
1019161000000106,Myeloperoxidase level (observable entity),observable entity
1019171000000104,Glycoasparaginase level (observable entity),observable entity
1019181000000102,Spinach RAST test (observable entity),observable entity
1019191000000100,Pituitary glycoprotein hormone alpha subunit level (observable entity),observable entity
1019201000000103,Plasma free protein S level (observable entity),observable entity
1019211000000101,Kaolin cephalin clotting time (observable entity),observable entity
1019221000000107,D-dimer level (observable entity),observable entity
1019231000000109,Factor II level (observable entity),observable entity
1019241000000100,Factor IX inhibitor activity (observable entity),observable entity
1019251000000102,Factor IX related antigen level (observable entity),observable entity
1019261000000104,Factor VIII inhibitor activity (observable entity),observable entity
1019271000000106,Factor VIII related antigen level (observable entity),observable entity
1019281000000108,Factor Vlll/von Willebrand factor ratio (observable entity),observable entity
1019291000000105,Factor VIIIc level (observable entity),observable entity
1019301000000109,Fibrinogen level (observable entity),observable entity
1019311000000106,High molecular weight kininogen level (observable entity),observable entity
1019321000000100,Prekallikrein level (observable entity),observable entity
1019331000000103,Protein C level (observable entity),observable entity
1019341000000107,Prothrombin consumption (observable entity),observable entity
1019351000000105,Serum iron level (observable entity),observable entity
1019361000000108,Haemoglobin A level (observable entity),observable entity
1019371000000101,Kleihauer test (observable entity),observable entity
1019381000000104,Haemoglobin acid electrophoresis (observable entity),observable entity
1019391000000102,Haemoglobin alkaline electrophoresis (observable entity),observable entity
1019401000000104,Haemoglobin A2 level (observable entity),observable entity
1019411000000102,Haemoglobin variant test (observable entity),observable entity
1019421000000108,Methaemoglobin level (observable entity),observable entity
1019431000000105,Haemoglobin A1c level (Diabetes Control and Complications Trial aligned) (observable entity),observable entity
1019441000000101,Acidified serum test (observable entity),observable entity
1019451000000103,Cold agglutinin titre (observable entity),observable entity
1019461000000100,Nitroblue tetrazolium test (observable entity),observable entity
1019471000000107,Red blood cell transketolase level (observable entity),observable entity
1019481000000109,Schumm's test (observable entity),observable entity
1019491000000106,Red blood cell volume (observable entity),observable entity
1019501000000100,Plasma volume (observable entity),observable entity
1019511000000103,Red blood cell survival (observable entity),observable entity
1019521000000109,Percentage myelocyte count (observable entity),observable entity
1019531000000106,Percentage promyelocyte count (observable entity),observable entity
1019541000000102,Percentage reticulocyte count (observable entity),observable entity
1019551000000104,Haemoglobin A1 level (Diabetes Control and Complications Trial aligned) (observable entity),observable entity
1019561000000101,Blood haematinic levels (observable entity),observable entity
1019571000000108,Urine ketone test (observable entity),observable entity
1019581000000105,Urine blood test (observable entity),observable entity
1019591000000107,Urine pH test (observable entity),observable entity
1019601000000101,Urine 17 ketogenic steroid level (observable entity),observable entity
1019611000000104,Urine human chorionic gonadotropin 24 hour assay (observable entity),observable entity
1019621000000105,Urine oestriol 24 hour assay (observable entity),observable entity
1019631000000107,Urine oestrogen 24 hour assay (observable entity),observable entity
1019641000000103,Urine pregnanediol 24 hour assay (observable entity),observable entity
1019651000000100,Urine pregnanetriol 24 hour assay (observable entity),observable entity
1019661000000102,Urine luteinising hormone 24 hour assay (observable entity),observable entity
1019671000000109,Urine follicle stimulating hormone 24 hour assay (observable entity),observable entity
1019681000000106,Urine free testosterone 24 hour assay (observable entity),observable entity
1019691000000108,Urine vanillylmandelic acid level (observable entity),observable entity
1019701000000108,24 hour urine free adrenaline output (observable entity),observable entity
1019711000000105,24 hour urine free dopamine output (observable entity),observable entity
1019721000000104,24 hour urine free noradrenaline output (observable entity),observable entity
1019731000000102,24 hour urine noradrenaline output (observable entity),observable entity
1019741000000106,Urine catecholamine test (observable entity),observable entity
1019751000000109,Urine free adrenaline level (observable entity),observable entity
1019761000000107,Urine free dopamine level (observable entity),observable entity
1019771000000100,Urine free noradrenaline level (observable entity),observable entity
1019781000000103,Urine osmolality (observable entity),observable entity
1019791000000101,24 hour urine calcium output (observable entity),observable entity
1019801000000102,24 hour urine creatinine output (observable entity),observable entity
1019811000000100,24 hour urine magnesium output (observable entity),observable entity
1019821000000106,24 hour urine oxalate output (observable entity),observable entity
1019831000000108,24 hour urine phosphate output (observable entity),observable entity
1019841000000104,24 hour urine potassium output (observable entity),observable entity
1019851000000101,24 hour urine sodium output (observable entity),observable entity
1019861000000103,24 hour urine urate output (observable entity),observable entity
1019871000000105,24 hour urine urea output (observable entity),observable entity
1019881000000107,Urine chloride level (observable entity),observable entity
1019891000000109,24 hour urine albumin output (observable entity),observable entity
1019901000000105,Urine copper level (observable entity),observable entity
1019911000000107,Urine iron level (observable entity),observable entity
1019921000000101,Urine zinc level (observable entity),observable entity
1019931000000104,24 hour urine copper output (observable entity),observable entity
1019941000000108,24 hour urine iron output (observable entity),observable entity
1019951000000106,24 hour urine mercury output (observable entity),observable entity
1019961000000109,Urine lead level (observable entity),observable entity
1019971000000102,Urine ethanol level (observable entity),observable entity
1019981000000100,Urine phenothiazine level (observable entity),observable entity
1019991000000103,Urine codeine level (observable entity),observable entity
1020001000000107,Urine dihydrocodeine level (observable entity),observable entity
1020011000000109,Urine opiate level (observable entity),observable entity
1020021000000103,Phosphate tubular reabsorption rate (observable entity),observable entity
1020031000000101,Blood (white blood cell) screen for I cell disease (observable entity),observable entity
1020041000000105,Blood (white blood cell) screen for infantile neuronal lipofuscinosis (observable entity),observable entity
1020051000000108,Blood (white blood cell) screen for Krabbe's leukodystrophy (observable entity),observable entity
1020061000000106,Blood (white blood cell) screen for metachromatic leukodystrophy (observable entity),observable entity
1020071000000104,Blood (white blood cell) screen for mucopolysaccharidosis type VII (observable entity),observable entity
1020081000000102,Blood (white blood cell) screen for Sandhoff disease (observable entity),observable entity
1020091000000100,Blood (white blood cell) screen for Schindler disease (observable entity),observable entity
1020101000000108,Blood (white blood cell) screen for Tay Sachs disease (observable entity),observable entity
1020111000000105,Serum methadone level (observable entity),observable entity
1020121000000104,Serum dibucaine number (observable entity),observable entity
1020131000000102,Gabapentin level (observable entity),observable entity
1020141000000106,Serum amitriptyline level (observable entity),observable entity
1020151000000109,Serum clonazepam level (observable entity),observable entity
1020161000000107,Plasma clomipramine level (observable entity),observable entity
1020171000000100,Serum desmethyldothiepin level (observable entity),observable entity
1020181000000103,Serum dothiepin level (observable entity),observable entity
1020191000000101,Serum flecainide level (observable entity),observable entity
1020201000000104,Serum fluoride number (observable entity),observable entity
1020211000000102,Plasma desmethyldothiepin level (observable entity),observable entity
1020221000000108,Serum topiramate level (observable entity),observable entity
1020231000000105,Serum netilmicin level (observable entity),observable entity
1020241000000101,Plasma clonazepam level (observable entity),observable entity
1020251000000103,Serum clobazam level (observable entity),observable entity
1020261000000100,Crayfish RAST test (observable entity),observable entity
1020271000000107,Blackberry RAST test (observable entity),observable entity
1020281000000109,Pineapple RAST test (observable entity),observable entity
1020291000000106,Glomerular filtration rate calculated by abbreviated Modification of Diet in Renal Disease Study Group calculation (observable entity),observable entity
1020301000000105,Light chain level (observable entity),observable entity
1020311000000107,Plateletcrit (observable entity),observable entity
1020321000000101,Smith and ribonucleoprotein antibody level (observable entity),observable entity
1020331000000104,Propanol number (observable entity),observable entity
1020341000000108,Calcium phosphate level (observable entity),observable entity
1020351000000106,Calcium oxalate level (observable entity),observable entity
1020371000000102,Chickpea RAST test (observable entity),observable entity
1020381000000100,Parainfluenza virus antigen assay (observable entity),observable entity
1020401000000100,Apolipoprotein E profile (observable entity),observable entity
1020411000000103,Mixed nut (fx1) RAST test (observable entity),observable entity
1020421000000109,Mixed nut (fx22) RAST test (observable entity),observable entity
1020431000000106,Total immunoglobulin E level (observable entity),observable entity
1020441000000102,Culture for fungi (observable entity),observable entity
1020451000000104,Cervical cytology test (observable entity),observable entity
1020461000000101,Allergen specific immunoglobulin G antibody level (observable entity),observable entity
1020471000000108,Penicillium notatum RAST test (observable entity),observable entity
1020481000000105,Penicillium frequentans RAST test (observable entity),observable entity
1020491000000107,Linseed RAST test (observable entity),observable entity
1020501000000101,Macadamia nut RAST test (observable entity),observable entity
1020511000000104,Percentage normal sperm count (observable entity),observable entity
1020521000000105,T cell gene rearrangement (observable entity),observable entity
1020531000000107,Budgerigar serum immunoglobulin G level (observable entity),observable entity
1020541000000103,Lymphocyte function test (observable entity),observable entity
1020551000000100,Anti neutrophil antibody level (observable entity),observable entity
1020561000000102,Laxative screening (observable entity),observable entity
1020571000000109,Pancreastatin level (observable entity),observable entity
1020581000000106,Adrenocorticotrophic hormone precursor level (observable entity),observable entity
1020591000000108,Pyruvate level (observable entity),observable entity
1020601000000102,Elastase level (observable entity),observable entity
1020611000000100,Pyridoxic acid level (observable entity),observable entity
1020621000000106,Transferrin glycoforms level (observable entity),observable entity
1020631000000108,Alpha-amylase RAST test (observable entity),observable entity
1020641000000104,Anti lactoferrin antibody level (observable entity),observable entity
1020651000000101,Anti lysozyme antibody level (observable entity),observable entity
1020661000000103,Anti GA1 antibody level (observable entity),observable entity
1020671000000105,CD19/Kappa count (observable entity),observable entity
1020681000000107,Sodium level (observable entity),observable entity
1020691000000109,Anti smooth muscle antibody immunoglobulin G level (observable entity),observable entity
1020701000000109,Anti mitochondrial immunoglobulin G antibody level (observable entity),observable entity
1020711000000106,Anti mitochondrial immunoglobulin A antibody level (observable entity),observable entity
1020721000000100,7-Dehydrocholesterol level (observable entity),observable entity
1020731000000103,Asialo transferrin level (observable entity),observable entity
1020741000000107,Rheumatoid factor immunoglobulin M level (observable entity),observable entity
1020751000000105,Micropolyspora faeni immunoglobulin G level (observable entity),observable entity
1020761000000108,Ciclosporin A poly level (observable entity),observable entity
1020771000000101,Chromogranin B level (observable entity),observable entity
1020791000000102,S-100 neuronal cell marker level (observable entity),observable entity
1020801000000103,Calcitonin gene-related peptide level (observable entity),observable entity
1020811000000101,Galactokinase level (observable entity),observable entity
1020821000000107,Galactose level (observable entity),observable entity
1020831000000109,Lipid level (observable entity),observable entity
1020841000000100,Human immunodeficiency virus serology (observable entity),observable entity
1020851000000102,Mycobacteria culture (observable entity),observable entity
1020861000000104,Trimethylamine level (observable entity),observable entity
1020871000000106,Growth hormone level (observable entity),observable entity
1020891000000105,Heterophile antibody screen (observable entity),observable entity
1020901000000106,CD38 count (observable entity),observable entity
1020911000000108,CD5 count (observable entity),observable entity
1020921000000102,Percentage CD79a count (observable entity),observable entity
1020931000000100,Cortisol level (observable entity),observable entity
1020941000000109,Rodent mix RAST test (observable entity),observable entity
1020951000000107,Net bilirubin absorbance (observable entity),observable entity
1020961000000105,Tetanus antibody level (observable entity),observable entity
1020971000000103,CD1a count (observable entity),observable entity
1020981000000101,CD41 count (observable entity),observable entity
1020991000000104,CD64 count (observable entity),observable entity
1021001000000100,Beta 2 transferrin level (observable entity),observable entity
1021011000000103,Fluid sample barbiturate level (observable entity),observable entity
1021031000000106,C-terminal glucagon level (observable entity),observable entity
1021041000000102,Yoghurt RAST test (observable entity),observable entity
1021051000000104,Cystine level (observable entity),observable entity
1021061000000101,Ivy bleeding time (observable entity),observable entity
1021071000000108,Neurone-specific enolase level (observable entity),observable entity
1021081000000105,CD103 count (observable entity),observable entity
1021091000000107,Ibuprofen RAST test (observable entity),observable entity
1021101000000104,Quinine level (observable entity),observable entity
1021111000000102,Transferrin level (observable entity),observable entity
1021121000000108,Mycoplasma culture (observable entity),observable entity
1021131000000105,GD3 antibody level (observable entity),observable entity
1021141000000101,Respiratory syncytial virus serology (observable entity),observable entity
1021151000000103,Voltage gated calcium channel antibody level (observable entity),observable entity
1021161000000100,Ethanol gelation test (observable entity),observable entity
1021171000000107,Thalassaemia screening (observable entity),observable entity
1021181000000109,Percentage CD13 count (observable entity),observable entity
1021191000000106,Mushroom RAST test (observable entity),observable entity
1021201000000108,Percentage CD59 count (observable entity),observable entity
1021211000000105,Anti cathepsin G antibody level (observable entity),observable entity
1021221000000104,Anti mitochondrial immunoglobulin M antibody level (observable entity),observable entity
1021231000000102,Chromogranin level (observable entity),observable entity
1021241000000106,Steroid sulphatase level (observable entity),observable entity
1021251000000109,Anti elastase antibody level (observable entity),observable entity
1021261000000107,Antinuclear factor immunoglobulin A level (observable entity),observable entity
1021271000000100,Anti calcium channel blocking antibody level (observable entity),observable entity
1021281000000103,Rheumatoid factor immunoglobulin G level (observable entity),observable entity
1021291000000101,Chromogranin A level (observable entity),observable entity
1021301000000102,Pigeon serum immunoglobulin G level (observable entity),observable entity
1021311000000100,Osteocalcin level (observable entity),observable entity
1021321000000106,Voltage gated potassium channel antibody level (observable entity),observable entity
1021331000000108,Herpes simplex virus isolation (observable entity),observable entity
1021341000000104,Serum chloramphenicol level (observable entity),observable entity
1021351000000101,Plasma dothiepin level (observable entity),observable entity
1021361000000103,Plasma desipramine level (observable entity),observable entity
1021371000000105,Plasma methadone level (observable entity),observable entity
1021381000000107,Serum galactose-1-phosphate level (observable entity),observable entity
1021391000000109,Urine clinitest (observable entity),observable entity
1021401000000107,Urine methaemalbumin level (observable entity),observable entity
1021411000000109,Urine dehydroepiandrosterone sulphate level (observable entity),observable entity
1021421000000103,24 hour urine androstenedione output (observable entity),observable entity
1021431000000101,Urine cortisol level (observable entity),observable entity
1021441000000105,Urine homovanillic acid level (observable entity),observable entity
1021451000000108,24 hour urine metadrenaline output (observable entity),observable entity
1021461000000106,24 hour urine normetadrenaline output (observable entity),observable entity
1021471000000104,Urine normetadrenaline level (observable entity),observable entity
1021481000000102,Urine growth hormone level (observable entity),observable entity
1021491000000100,Urine homovanillic acid/creatinine ratio (observable entity),observable entity
1021501000000106,Urine cortisol/creatinine ratio (observable entity),observable entity
1021511000000108,Urine metadrenaline/creatinine ratio (observable entity),observable entity
1021521000000102,Urine normetadrenaline/creatinine ratio (observable entity),observable entity
1021531000000100,Urine metadrenaline level (observable entity),observable entity
1021541000000109,Urine free cortisol level (observable entity),observable entity
1021551000000107,24 hour urine aldosterone output (observable entity),observable entity
1021561000000105,Urine nickel level (observable entity),observable entity
1021571000000103,Urine nickel:creatinine ratio (observable entity),observable entity
1021581000000101,Urine cadmium level (observable entity),observable entity
1021591000000104,Urine bisacodyl level (observable entity),observable entity
1021611000000107,Serum beta amino butyrate level (observable entity),observable entity
1021621000000101,Plasma alpha-aminoadipate level (observable entity),observable entity
1021631000000104,Plasma beta-alanine level (observable entity),observable entity
1021641000000108,Plasma beta-aminoisobutyrate level (observable entity),observable entity
1021651000000106,Plasma 1-methylhistidine level (observable entity),observable entity
1021661000000109,Blood spot propionyl carnitine (observable entity),observable entity
1021671000000102,Blood spot isovalerylcarnitine (observable entity),observable entity
1021681000000100,Blood spot tetradecenoylcarnitine (observable entity),observable entity
1021691000000103,Blood spot palmitoyl carnitine (observable entity),observable entity
1021701000000103,Blood spot acyl carnitine profile (observable entity),observable entity
1021711000000101,Serum levetiracetam level (observable entity),observable entity
1021721000000107,Serum dexamphetamine level (observable entity),observable entity
1021731000000109,Lactate dehydrogenase isoenzymes (observable entity),observable entity
1021741000000100,Plasma organic acids (observable entity),observable entity
1021751000000102,Bilirubin profile (observable entity),observable entity
1021761000000104,White cell and plasma lysosomal enzyme levels (observable entity),observable entity
1021771000000106,Blood B-glucosidase level (observable entity),observable entity
1021781000000108,Blood B-galactocerebrosidase level (observable entity),observable entity
1021791000000105,Blood acetyl galactosaminidase level (observable entity),observable entity
1021801000000109,Blood A-fucosidase level (observable entity),observable entity
1021811000000106,Blood serotonin level (observable entity),observable entity
1021821000000100,Blood coproporphyrin level (observable entity),observable entity
1021831000000103,Urate clearance test (observable entity),observable entity
1021841000000107,Urine taurine level (observable entity),observable entity
1021851000000105,Urine tryptophan level (observable entity),observable entity
1021861000000108,Urine valine level (observable entity),observable entity
1021871000000101,Urine homocitrulline level (observable entity),observable entity
1021881000000104,Urine amino acid chromatography (observable entity),observable entity
1021891000000102,24 hour urine ornithine output (observable entity),observable entity
1021901000000101,Urine glutamate level (observable entity),observable entity
1021911000000104,Urine alloisoleucine level (observable entity),observable entity
1021921000000105,Urine arginine level (observable entity),observable entity
1021931000000107,Urine alpha-aminoadipate level (observable entity),observable entity
1021941000000103,Urine gamma-aminobutyrate level (observable entity),observable entity
1021951000000100,Urine ethanolamine level (observable entity),observable entity
1021961000000102,Urine arginosuccinate level (observable entity),observable entity
1021971000000109,Urine 1-methylhistidine level (observable entity),observable entity
1021981000000106,Urine glycosaminoglycan typing (observable entity),observable entity
1021991000000108,Urine pigment levels (observable entity),observable entity
1022001000000106,24 hour urine vanillylmandelic acid output (observable entity),observable entity
1022011000000108,Urine bicarbonate level (observable entity),observable entity
1022021000000102,Urine retinol binding protein level (observable entity),observable entity
1022031000000100,Urine kappa light chain level (observable entity),observable entity
1022041000000109,Urine light chain level (observable entity),observable entity
1022051000000107,Urine ketamine level (observable entity),observable entity
1022061000000105,Urine hexaporphyrin level (observable entity),observable entity
1022071000000103,Urine pentaporphyrin concentration (observable entity),observable entity
1022081000000101,Urine nitrogen level (observable entity),observable entity
1022091000000104,Urine histidine level (observable entity),observable entity
1022101000000107,Urine leucine level (observable entity),observable entity
1022111000000109,20 minute follicle stimulating hormone level (observable entity),observable entity
1022121000000103,20 minute luteinising hormone level (observable entity),observable entity
1022131000000101,La antibody level (observable entity),observable entity
1022141000000105,Sm antibody level (observable entity),observable entity
1022151000000108,Ribonucleoprotein antibody level (observable entity),observable entity
1022161000000106,Blood grouping (observable entity),observable entity
1022171000000104,Serum calcitonin level (observable entity),observable entity
1022181000000102,Serum protein electrophoresis (observable entity),observable entity
1022191000000100,Serum low density lipoprotein cholesterol level (observable entity),observable entity
1022211000000101,Urine magnesium level (observable entity),observable entity
1022221000000107,Urine cocaine metabolite screen (observable entity),observable entity
1022231000000109,Urine mucopolysaccharides level (observable entity),observable entity
1022241000000100,Urine organic acids (observable entity),observable entity
1022251000000102,Urine amino acids (observable entity),observable entity
1022261000000104,Microbiology (observable entity),observable entity
1022271000000106,Blood film microscopy (observable entity),observable entity
1022281000000108,Haemoglobin H inclusion (observable entity),observable entity
1022291000000105,Haematocrit (observable entity),observable entity
1022301000000109,Urine methylenedioxyamphetamine level (observable entity),observable entity
1022311000000106,"Urine 3,4-methylenedioxyethamphetamine level (observable entity)",observable entity
1022321000000100,Urine methylenedioxymethamphetamine level (observable entity),observable entity
1022331000000103,Urine metamphetamine level (observable entity),observable entity
1022341000000107,Urine pseudoephedrine level (observable entity),observable entity
1022351000000105,Urine porphobilinogen level (observable entity),observable entity
1022361000000108,Urine urobilin level (observable entity),observable entity
1022371000000101,Urine bile salts (observable entity),observable entity
1022381000000104,Urine total reducing substance (observable entity),observable entity
1022431000000105,Haemoglobin estimation (observable entity),observable entity
1022441000000101,Full blood count (observable entity),observable entity
1022451000000103,Red blood cell count (observable entity),observable entity
1022461000000100,Nucleated red blood cell count (observable entity),observable entity
1022471000000107,Mean corpuscular haemoglobin (observable entity),observable entity
1022481000000109,Mean corpuscular haemoglobin concentration (observable entity),observable entity
1022491000000106,Mean corpuscular volume (observable entity),observable entity
1022501000000100,Plasma viscosity (observable entity),observable entity
1022511000000103,Erythrocyte sedimentation rate (observable entity),observable entity
1022521000000109,Glucose 6-phosphate dehydrogenase (observable entity),observable entity
1022531000000106,Red blood cell glucose 6-phosphate dehydrogenase screening test (observable entity),observable entity
