code,description,tag
298971000000104,Post-operative assessment at 12-24 hours after secondary care discharge (regime/therapy),regime/therapy
299701000000103,Provision of continuing care in nursing home (regime/therapy),regime/therapy
299821000000100,Surveillance of client group (regime/therapy),regime/therapy
299841000000107,Surveillance of those over seventy five years (regime/therapy),regime/therapy
299851000000105,Child health surveillance (regime/therapy),regime/therapy
299861000000108,Surveillance for child protection (regime/therapy),regime/therapy
299871000000101,Developmental surveillance (regime/therapy),regime/therapy
300001000000102,Surveillance of workforce (regime/therapy),regime/therapy
300151000000100,Surveillance for condition (regime/therapy),regime/therapy
300161000000102,Surveillance for health need (regime/therapy),regime/therapy
300171000000109,Routine health surveillance (regime/therapy),regime/therapy
300391000000106,Spiritual healing (regime/therapy),regime/therapy
300401000000109,Absent healing (regime/therapy),regime/therapy
300631000000101,Calorie counting (regime/therapy),regime/therapy
300741000000102,Care of urostomy (regime/therapy),regime/therapy
300751000000104,Care of ileostomy (regime/therapy),regime/therapy
300761000000101,Traction care (regime/therapy),regime/therapy
301041000000107,Behaviour desensitisation therapy (regime/therapy),regime/therapy
301781000000101,Shared care (regime/therapy),regime/therapy
301831000000106,Child protection investigation (regime/therapy),regime/therapy
302861000000106,Talking to the patient (regime/therapy),regime/therapy
303251000000101,Pain management programme (regime/therapy),regime/therapy
303521000000108,Practical support (regime/therapy),regime/therapy
303531000000105,Practical support for daily living (regime/therapy),regime/therapy
304181000000103,Child taken into care (regime/therapy),regime/therapy
304271000000107,Clinical support (regime/therapy),regime/therapy
304351000000106,Home support (regime/therapy),regime/therapy
304361000000109,Intensive support (regime/therapy),regime/therapy
304371000000102,Maximum level of support (regime/therapy),regime/therapy
304381000000100,Minimum level of support (regime/therapy),regime/therapy
304411000000103,Hygiene care (regime/therapy),regime/therapy
304681000000107,Opioid agonist substitution therapy (regime/therapy),regime/therapy
304751000000105,Listening to what client is saying (regime/therapy),regime/therapy
304761000000108,Giving opportunity to talk (regime/therapy),regime/therapy
304881000000108,Supporting client choice (regime/therapy),regime/therapy
305111000000109,Relationship psychosexual therapy (regime/therapy),regime/therapy
305241000000100,Keep well programme (regime/therapy),regime/therapy
309901000000107,Self monitoring of international normalised ratio (regime/therapy),regime/therapy
309931000000101,Meticillin resistant staphylococcus aureus decontamination therapy (regime/therapy),regime/therapy
312251000000109,Common assessment framework for children and young people (regime/therapy),regime/therapy
313251000000103,Counterweight weight management programme (regime/therapy),regime/therapy
320661000000102,Using sign language to communicate with client (regime/therapy),regime/therapy
320681000000106,Last offices procedure (regime/therapy),regime/therapy
323361000000101,Washing deceased patient (regime/therapy),regime/therapy
323371000000108,Dressing deceased patient (regime/therapy),regime/therapy
323381000000105,Dressing deceased patient in shroud (regime/therapy),regime/therapy
323391000000107,Dressing deceased patient in own clothes (regime/therapy),regime/therapy
323401000000105,Leaving drain in body of deceased patient (regime/therapy),regime/therapy
324081000000106,Giving oral fluid only (regime/therapy),regime/therapy
324851000000106,Care of colostomy (regime/therapy),regime/therapy
325021000000106,High dependency nursing care (regime/therapy),regime/therapy
325061000000103,Surveillance of adult population (regime/therapy),regime/therapy
325071000000105,Surveillance of working population (regime/therapy),regime/therapy
325091000000109,Giving expressed breast milk (regime/therapy),regime/therapy
325151000000100,Surveillance of immunisation uptake (regime/therapy),regime/therapy
325331000000105,Hospital based outpatient care (regime/therapy),regime/therapy
325441000000107,Changing nappy (regime/therapy),regime/therapy
326051000000105,Self care (regime/therapy),regime/therapy
341861000000109,Hypothyroidism annual review (regime/therapy),regime/therapy
342691000000109,Supervised discharge under section 25a of Mental Health Act 1995 (England and Wales) (regime/therapy),regime/therapy
343071000000108,Facing the client when communicating (regime/therapy),regime/therapy
345081000000109,Surveillance of practice population (regime/therapy),regime/therapy
345181000000108,Marital psychotherapy (regime/therapy),regime/therapy
345261000000106,Psychotherapeutic play therapy (regime/therapy),regime/therapy
345361000000102,Reality therapy (regime/therapy),regime/therapy
345861000000107,Therapeutic role play (regime/therapy),regime/therapy
347421000000106,Community care (regime/therapy),regime/therapy
347621000000108,Changing incontinence pad (regime/therapy),regime/therapy
350591000000106,Postprocedural play (regime/therapy),regime/therapy
350651000000104,Emotional play (regime/therapy),regime/therapy
350661000000101,Educational play (regime/therapy),regime/therapy
350671000000108,Diversional play (regime/therapy),regime/therapy
350901000000109,Every Child Matters four tier strategic framework (regime/therapy),regime/therapy
350911000000106,Every Child Matters tier 1 intervention (regime/therapy),regime/therapy
350931000000103,Every Child Matters tier 2 intervention (regime/therapy),regime/therapy
350941000000107,Every Child Matters tier 3 intervention (regime/therapy),regime/therapy
350951000000105,Every Child Matters tier 4 intervention (regime/therapy),regime/therapy
350971000000101,Bonding psychosocial approach (regime/therapy),regime/therapy
351421000000101,Anthroposophical medicine therapy (regime/therapy),regime/therapy
351521000000100,Giving warm drink (regime/therapy),regime/therapy
351751000000100,Putting incontinence pad on (regime/therapy),regime/therapy
353831000000100,Patient held anticoagulation therapy record updated (regime/therapy),regime/therapy
360741000000103,Child development assessment by questionnaire (regime/therapy),regime/therapy
362421000000102,Chronic hepatitis annual review (regime/therapy),regime/therapy
367011000000100,Diabetic foot screen (regime/therapy),regime/therapy
367531000000102,Disease management (regime/therapy),regime/therapy
367561000000107,Management of multiple sclerosis in onset phase (regime/therapy),regime/therapy
367591000000101,Management of multiple sclerosis in early disease phase (regime/therapy),regime/therapy
367621000000103,Management of multiple sclerosis in stable disability phase (regime/therapy),regime/therapy
367651000000108,Management of multiple sclerosis in progressive disability phase (regime/therapy),regime/therapy
367681000000102,Management of multiple sclerosis in palliative phase (regime/therapy),regime/therapy
371641000000108,Functional restoration programme (regime/therapy),regime/therapy
371941000000103,Child health 2-4 months review (regime/therapy),regime/therapy
372511000000103,Shared care drug misuse treatment (regime/therapy),regime/therapy
372541000000102,Drug misuse treatment in primary care (regime/therapy),regime/therapy
372601000000101,Activity management for chronic fatigue syndrome (regime/therapy),regime/therapy
374541000000106,Shared care anticoagulation monitoring (regime/therapy),regime/therapy
377451000000100,Monitoring of pressure in tissue of brain (regime/therapy),regime/therapy
379361000000104,Rehabilitation assessment by unidisciplinary non-specialised team (regime/therapy),regime/therapy
379371000000106,Rehabilitation assessment by unidisciplinary specialised team (regime/therapy),regime/therapy
379541000000105,Preparation for external beam radiotherapy (regime/therapy),regime/therapy
379551000000108,Preparation for complex conformal radiotherapy (regime/therapy),regime/therapy
379561000000106,Preparation for superficial radiotherapy with simple calculation (regime/therapy),regime/therapy
379571000000104,Preparation for simple radiotherapy with imaging and simple calculation (regime/therapy),regime/therapy
379581000000102,Preparation for simple radiotherapy with imaging and dosimetry (regime/therapy),regime/therapy
379591000000100,Preparation for hemi body irradiation (regime/therapy),regime/therapy
379601000000106,Preparation for intensity modulated radiation therapy (regime/therapy),regime/therapy
379641000000109,Preparation for brachytherapy (regime/therapy),regime/therapy
379671000000103,Preparation for interstitial brachytherapy (regime/therapy),regime/therapy
379681000000101,Preparation for intracavitary brachytherapy (regime/therapy),regime/therapy
379691000000104,Preparation for intraluminal brachytherapy (regime/therapy),regime/therapy
381871000000107,Assessment of parenting capacity (regime/therapy),regime/therapy
401491000000101,Non National Health Service registered mental health nursing home/residential care (regime/therapy),regime/therapy
412451000000102,Urgent treatment administered in accordance with Section 62 of the Mental Health Act 1983 (England and Wales) (regime/therapy),regime/therapy
430511000000109,Royal Air Force rule exercises (regime/therapy),regime/therapy
431181000000104,Non National Health Service registered nursing home mental health care for older adults (regime/therapy),regime/therapy
435581000124102,Carbohydrate modified diet (regime/therapy),regime/therapy
435591000124104,Nutrition supplement therapy (regime/therapy),regime/therapy
435601000124107,Vitamin and mineral supplement therapy (regime/therapy),regime/therapy
435611000124105,"Multivitamin, multimineral supplement therapy (regime/therapy)",regime/therapy
435631000124104,Vitamin supplement therapy (regime/therapy),regime/therapy
435641000124109,Mineral supplement therapy (regime/therapy),regime/therapy
435651000124106,Consistent carbohydrate diet (regime/therapy),regime/therapy
435661000124108,Galactose modified diet (regime/therapy),regime/therapy
435671000124101,Cholesterol modified diet (regime/therapy),regime/therapy
435681000124103,Dietary liquid consistency diet (regime/therapy),regime/therapy
435691000124100,Diet modified for specific foods or ingredients (regime/therapy),regime/therapy
435701000124100,Energy modified diet (regime/therapy),regime/therapy
435711000124102,Fat modified diet (regime/therapy),regime/therapy
435721000124105,Fiber modified diet (regime/therapy),regime/therapy
435731000124108,Liquid diet (regime/therapy),regime/therapy
435741000124103,Clear liquid diet (regime/therapy),regime/therapy
435751000124101,Full liquid diet (regime/therapy),regime/therapy
435771000124106,General healthful diet (regime/therapy),regime/therapy
435781000124109,Mineral modified diet (regime/therapy),regime/therapy
435791000124107,Protein modified diet (regime/therapy),regime/therapy
435801000124108,Texture modified diet (regime/therapy),regime/therapy
435811000124106,Vitamin modified diet (regime/therapy),regime/therapy
436661000124100,Lactose modified diet (regime/therapy),regime/therapy
436671000124107,Decreased lactose diet (regime/therapy),regime/therapy
436681000124105,Increased carbohydrate diet (regime/therapy),regime/therapy
436691000124108,Decreased carbohydrate diet (regime/therapy),regime/therapy
436701000124108,Decreased galactose diet (regime/therapy),regime/therapy
436711000124106,Decreased cholesterol diet (regime/therapy),regime/therapy
436721000124103,Increased energy diet (regime/therapy),regime/therapy
436731000124100,Decreased energy diet (regime/therapy),regime/therapy
436851000124101,Increased fat diet (regime/therapy),regime/therapy
436861000124104,Decreased fat diet (regime/therapy),regime/therapy
436871000124106,Monounsaturated fat modified diet (regime/therapy),regime/therapy
436881000124109,Polyunsaturated fat modified diet (regime/therapy),regime/therapy
436891000124107,Saturated fat modified diet (regime/therapy),regime/therapy
436901000124106,Trans fat modified diet (regime/therapy),regime/therapy
436911000124109,Increased monounsaturated fat diet (regime/therapy),regime/therapy
436921000124101,Decreased monounsaturated fat diet (regime/therapy),regime/therapy
436931000124103,Increased polyunsaturated fat diet (regime/therapy),regime/therapy
436941000124108,Decreased polyunsaturated fat diet (regime/therapy),regime/therapy
436951000124105,Decreased saturated fat diet (regime/therapy),regime/therapy
436961000124107,Decreased trans fat diet (regime/therapy),regime/therapy
436991000124104,Increased fiber diet (regime/therapy),regime/therapy
437001000124107,Decreased fiber diet (regime/therapy),regime/therapy
437011000124105,Soluble fiber modified diet (regime/therapy),regime/therapy
437021000124102,Insoluble fiber modified diet (regime/therapy),regime/therapy
437031000124104,Increased soluble fiber diet (regime/therapy),regime/therapy
437041000124109,Decreased soluble fiber diet (regime/therapy),regime/therapy
437051000124106,Increased insoluble fiber diet (regime/therapy),regime/therapy
437061000124108,Decreased insoluble fiber diet (regime/therapy),regime/therapy
437081000124103,Boron modified diet (regime/therapy),regime/therapy
437091000124100,Calcium modified diet (regime/therapy),regime/therapy
437101000124106,Chloride modified diet (regime/therapy),regime/therapy
437111000124109,Chromium modified diet (regime/therapy),regime/therapy
437121000124101,Cobalt modified diet (regime/therapy),regime/therapy
437131000124103,Copper modified diet (regime/therapy),regime/therapy
437141000124108,Fluoride modified diet (regime/therapy),regime/therapy
437151000124105,Iodine modified diet (regime/therapy),regime/therapy
437161000124107,Iron modified diet (regime/therapy),regime/therapy
437171000124100,Magnesium modified diet (regime/therapy),regime/therapy
437181000124102,Manganese modified diet (regime/therapy),regime/therapy
437191000124104,Molybdenum modified diet (regime/therapy),regime/therapy
437201000124101,Phosphorus modified diet (regime/therapy),regime/therapy
437211000124103,Potassium modified diet (regime/therapy),regime/therapy
437221000124106,Selenium modified diet (regime/therapy),regime/therapy
437231000124109,Sodium modified diet (regime/therapy),regime/therapy
437241000124104,Sulfur modified diet (regime/therapy),regime/therapy
437251000124102,Zinc modified diet (regime/therapy),regime/therapy
437261000124100,Increased calcium diet (regime/therapy),regime/therapy
437271000124107,Decreased calcium diet (regime/therapy),regime/therapy
437281000124105,Increased chromium diet (regime/therapy),regime/therapy
437291000124108,Increased copper diet (regime/therapy),regime/therapy
437301000124109,Decreased copper diet (regime/therapy),regime/therapy
437311000124107,Increased iodine diet (regime/therapy),regime/therapy
437321000124104,Decreased iodine diet (regime/therapy),regime/therapy
437331000124101,Increased iron diet (regime/therapy),regime/therapy
437341000124106,Decreased iron diet (regime/therapy),regime/therapy
437351000124108,Increased magnesium diet (regime/therapy),regime/therapy
437361000124105,Decreased magnesium diet (regime/therapy),regime/therapy
437371000124103,Increased phosphorus diet (regime/therapy),regime/therapy
437381000124100,Decreased phosphorus diet (regime/therapy),regime/therapy
437391000124102,Increased potassium diet (regime/therapy),regime/therapy
437401000124100,Decreased potassium diet (regime/therapy),regime/therapy
437411000124102,Increased sodium diet (regime/therapy),regime/therapy
437421000124105,Decreased sodium diet (regime/therapy),regime/therapy
437431000124108,Increased zinc diet (regime/therapy),regime/therapy
437441000124103,Decreased zinc diet (regime/therapy),regime/therapy
437451000124101,Consistent protein diet (regime/therapy),regime/therapy
437461000124104,Increased protein diet (regime/therapy),regime/therapy
437471000124106,Decreased protein diet (regime/therapy),regime/therapy
437481000124109,Amino acid modified diet (regime/therapy),regime/therapy
437491000124107,Arginine modified diet (regime/therapy),regime/therapy
437501000124104,Glutamine modified diet (regime/therapy),regime/therapy
437511000124101,Histidine modified diet (regime/therapy),regime/therapy
437521000124109,Increased homocysteine diet (regime/therapy),regime/therapy
437531000124107,Isoleucine modified diet (regime/therapy),regime/therapy
437541000124102,Leucine modified diet (regime/therapy),regime/therapy
437551000124100,Lysine modified diet (regime/therapy),regime/therapy
437561000124103,Methionine modified diet (regime/therapy),regime/therapy
437571000124105,Decreased phenylalanine diet (regime/therapy),regime/therapy
437581000124108,Threonine modified diet (regime/therapy),regime/therapy
437591000124106,Tryptophan modified diet (regime/therapy),regime/therapy
437601000124103,Decreased tyramine diet (regime/therapy),regime/therapy
437611000124100,Tyrosine modified diet (regime/therapy),regime/therapy
437621000124108,Valine modified diet (regime/therapy),regime/therapy
437631000124106,Decreased casein diet (regime/therapy),regime/therapy
437641000124101,Decreased gluten diet (regime/therapy),regime/therapy
437651000124104,Gluten free diet (regime/therapy),regime/therapy
437661000124102,Increased arginine diet (regime/therapy),regime/therapy
437671000124109,Decreased arginine diet (regime/therapy),regime/therapy
437681000124107,Increased glutamine diet (regime/therapy),regime/therapy
437691000124105,Decreased glutamine diet (regime/therapy),regime/therapy
437701000124105,Increased histidine diet (regime/therapy),regime/therapy
437711000124108,Decreased histidine diet (regime/therapy),regime/therapy
437721000124100,Increased isoleucine diet (regime/therapy),regime/therapy
437731000124102,Decreased isoleucine diet (regime/therapy),regime/therapy
437741000124107,Increased leucine diet (regime/therapy),regime/therapy
437751000124109,Decreased leucine diet (regime/therapy),regime/therapy
437761000124106,Increased lysine diet (regime/therapy),regime/therapy
437771000124104,Decreased lysine diet (regime/therapy),regime/therapy
437781000124101,Increased methionine diet (regime/therapy),regime/therapy
437791000124103,Decreased methionine diet (regime/therapy),regime/therapy
437801000124102,Increased threonine diet (regime/therapy),regime/therapy
437811000124104,Decreased threonine diet (regime/therapy),regime/therapy
437821000124107,Increased tryptophan diet (regime/therapy),regime/therapy
437831000124105,Decreased tryptophan diet (regime/therapy),regime/therapy
437841000124100,Increased tyrosine diet (regime/therapy),regime/therapy
437851000124103,Decreased tyrosine diet (regime/therapy),regime/therapy
437861000124101,Increased valine diet (regime/therapy),regime/therapy
437871000124108,Decreased valine diet (regime/therapy),regime/therapy
438001000124106,Biotin modified diet (regime/therapy),regime/therapy
438011000124109,Folic acid modified diet (regime/therapy),regime/therapy
438021000124101,Niacin modified diet (regime/therapy),regime/therapy
438031000124103,Pantothenic acid modified diet (regime/therapy),regime/therapy
438041000124108,Riboflavin modified diet (regime/therapy),regime/therapy
438051000124105,Thiamine modified diet (regime/therapy),regime/therapy
438061000124107,Vitamin A modified diet (regime/therapy),regime/therapy
438071000124100,Vitamin B6 modified diet (regime/therapy),regime/therapy
438081000124102,Vitamin B12 modified diet (regime/therapy),regime/therapy
438091000124104,Vitamin C modified diet (regime/therapy),regime/therapy
438101000124105,Vitamin D modified diet (regime/therapy),regime/therapy
438111000124108,Vitamin E modified diet (regime/therapy),regime/therapy
438121000124100,Vitamin K modified diet (regime/therapy),regime/therapy
438131000124102,Increased biotin diet (regime/therapy),regime/therapy
438141000124107,Decreased biotin diet (regime/therapy),regime/therapy
438151000124109,Increased folic acid diet (regime/therapy),regime/therapy
438161000124106,Decreased folic acid diet (regime/therapy),regime/therapy
438171000124104,Increased niacin diet (regime/therapy),regime/therapy
438181000124101,Decreased niacin diet (regime/therapy),regime/therapy
438191000124103,Increased pantothenic acid diet (regime/therapy),regime/therapy
438201000124100,Decreased pantothenic acid diet (regime/therapy),regime/therapy
438211000124102,Increased riboflavin diet (regime/therapy),regime/therapy
438221000124105,Decreased riboflavin diet (regime/therapy),regime/therapy
438231000124108,Increased thiamine diet (regime/therapy),regime/therapy
438241000124103,Decreased thiamine diet (regime/therapy),regime/therapy
438251000124101,Increased vitamin A diet (regime/therapy),regime/therapy
438261000124104,Decreased vitamin A diet (regime/therapy),regime/therapy
438271000124106,Increased vitamin B12 diet (regime/therapy),regime/therapy
438281000124109,Decreased vitamin B12 diet (regime/therapy),regime/therapy
438291000124107,Increased vitamin B6 diet (regime/therapy),regime/therapy
438301000124108,Decreased vitamin B6 diet (regime/therapy),regime/therapy
438311000124106,Increased vitamin C diet (regime/therapy),regime/therapy
438321000124103,Decreased vitamin C diet (regime/therapy),regime/therapy
438331000124100,Increased vitamin D diet (regime/therapy),regime/therapy
438341000124105,Decreased vitamin D diet (regime/therapy),regime/therapy
438351000124107,Increased vitamin E diet (regime/therapy),regime/therapy
438361000124109,Decreased vitamin E diet (regime/therapy),regime/therapy
438371000124102,Increased vitamin K diet (regime/therapy),regime/therapy
438381000124104,Decreased vitamin K diet (regime/therapy),regime/therapy
438701000124109,Biotin supplement therapy (regime/therapy),regime/therapy
438711000124107,Folate supplement therapy (regime/therapy),regime/therapy
438721000124104,Niacin supplement therapy (regime/therapy),regime/therapy
438731000124101,Pantothenic acid supplement therapy (regime/therapy),regime/therapy
438741000124106,Riboflavin supplement therapy (regime/therapy),regime/therapy
438751000124108,Thiamine supplement therapy (regime/therapy),regime/therapy
438761000124105,Vitamin A supplement therapy (regime/therapy),regime/therapy
438771000124103,Vitamin B12 supplement therapy (regime/therapy),regime/therapy
438781000124100,Vitamin B6 supplement therapy (regime/therapy),regime/therapy
438791000124102,Vitamin C supplement therapy (regime/therapy),regime/therapy
438801000124101,Vitamin D supplement therapy (regime/therapy),regime/therapy
438811000124103,Vitamin E supplement therapy (regime/therapy),regime/therapy
438821000124106,Vitamin K supplement therapy (regime/therapy),regime/therapy
438831000124109,Boron supplement therapy (regime/therapy),regime/therapy
438841000124104,Calcium supplement therapy (regime/therapy),regime/therapy
438851000124102,Chloride supplement therapy (regime/therapy),regime/therapy
438861000124100,Chromium supplement therapy (regime/therapy),regime/therapy
438871000124107,Cobalt supplement therapy (regime/therapy),regime/therapy
438881000124105,Copper supplement therapy (regime/therapy),regime/therapy
438891000124108,Fluoride supplement therapy (regime/therapy),regime/therapy
438901000124107,Iodine supplement therapy (regime/therapy),regime/therapy
438911000124105,Iron supplement therapy (regime/therapy),regime/therapy
438921000124102,Magnesium supplement therapy (regime/therapy),regime/therapy
438931000124104,Manganese supplement therapy (regime/therapy),regime/therapy
438941000124109,Molybdenum supplement therapy (regime/therapy),regime/therapy
438951000124106,Phosphorus supplement therapy (regime/therapy),regime/therapy
438961000124108,Potassium supplement therapy (regime/therapy),regime/therapy
438971000124101,Selenium supplement therapy (regime/therapy),regime/therapy
438981000124103,Sodium supplement therapy (regime/therapy),regime/therapy
438991000124100,Sulfur supplement therapy (regime/therapy),regime/therapy
439001000124100,Zinc supplement therapy (regime/therapy),regime/therapy
439021000124105,Dietary liquid consistency - nectar thick liquid (regime/therapy),regime/therapy
439031000124108,Dietary liquid consistency - honey thick liquid (regime/therapy),regime/therapy
439041000124103,Dietary liquid consistency - spoon thick liquid (regime/therapy),regime/therapy
439061000124104,Fluid restricted diet (regime/therapy),regime/therapy
439071000124106,Increased fluid diet (regime/therapy),regime/therapy
439081000124109,Dietary liquid consistency - thin liquid (regime/therapy),regime/therapy
439101000124101,Easy to chew diet (regime/therapy),regime/therapy
439111000124103,Mechanically altered diet (regime/therapy),regime/therapy
439121000124106,Pureed diet (regime/therapy),regime/therapy
439131000124109,Medical food supplement therapy (regime/therapy),regime/therapy
439141000124104,"Commercial beverage, medical food supplement therapy (regime/therapy)",regime/therapy
439151000124102,"Commercial food, medical food supplement therapy (regime/therapy)",regime/therapy
439161000124100,"Modified beverage, medical food supplement therapy (regime/therapy)",regime/therapy
439171000124107,"Modified food, medical food supplement therapy (regime/therapy)",regime/therapy
442331000000106,Treatment administered in accordance with Section 58(3)(b) of the Mental Health Act 1983 (England and Wales) (regime/therapy),regime/therapy
445101000124100,Collaborating in nutrition therapy (regime/therapy),regime/therapy
445341000124100,Modification of nutritional regime (regime/therapy),regime/therapy
445351000124103,Modification of schedule of oral intake (regime/therapy),regime/therapy
454121000000102,Treatment administered in accordance with Section 58(3)(a) of the Mental Health Act 1983 (England and Wales) (regime/therapy),regime/therapy
454521000000108,Treatment administered in accordance with Section 57 of the Mental Health Act 1983 (England and Wales) (regime/therapy),regime/therapy
466661000000101,National Health Service (NHS) mental health nursing home/residential care (regime/therapy),regime/therapy
470521000000100,Non NHS residential mental health care - not in a mental nursing or registered home (regime/therapy),regime/therapy
492611000000102,Cardiovascular disease high risk review (regime/therapy),regime/therapy
493201000000105,Assessment using Walsall community pressure sore risk scale (regime/therapy),regime/therapy
493211000000107,Assessment using emergency admission risk likelihood index (regime/therapy),regime/therapy
493231000000104,Assessment of rheumatoid arthritis using disease activity score - original (regime/therapy),regime/therapy
493241000000108,Assessment of rheumatoid arthritis using disease activity score using 28 joint count (regime/therapy),regime/therapy
493251000000106,Assessment of rheumatoid arthritis using disease activity score using C-reactive protein (regime/therapy),regime/therapy
493271000000102,Assessment using Mayers lifestyle questionnaire 1 (regime/therapy),regime/therapy
493281000000100,Assessment using Mayers lifestyle questionnaire 2 (regime/therapy),regime/therapy
503351000000107,Assessment using asthma control test (regime/therapy),regime/therapy
504871000000109,Human immunodeficiency virus monitoring (regime/therapy),regime/therapy
504901000000109,Human immunodeficiency virus annual review (regime/therapy),regime/therapy
505651000000103,Current smoker annual review (regime/therapy),regime/therapy
505681000000109,Non-smoker annual review (regime/therapy),regime/therapy
505761000000105,Ex-smoker annual review (regime/therapy),regime/therapy
506521000000104,Advice about meteorological health forecasting service (regime/therapy),regime/therapy
512221000000102,Prison segregation unit risk assessment (regime/therapy),regime/therapy
513961000000108,Oxygen therapy initial assessment (regime/therapy),regime/therapy
513981000000104,Oxygen therapy follow up assessment (regime/therapy),regime/therapy
514561000000102,Deep venous thrombosis risk assessment (regime/therapy),regime/therapy
514621000000106,Providing time for patient to ask questions (regime/therapy),regime/therapy
514681000000107,Home oxygen therapy assessment (regime/therapy),regime/therapy
515261000000104,Lymphoedema monitoring (regime/therapy),regime/therapy
515271000000106,Lymphoedema initial assessment (regime/therapy),regime/therapy
515611000000104,Cystic fibrosis monitoring (regime/therapy),regime/therapy
515631000000107,Cystic fibrosis annual review (regime/therapy),regime/therapy
515721000000104,Social prescribing for mental health (regime/therapy),regime/therapy
517311000000101,Assistance to stand for pressure area relief (regime/therapy),regime/therapy
518391000000109,Disease modifying antirheumatic drug therapy initiated (regime/therapy),regime/therapy
519751000000106,Cerebrovascular accident 6 month review (regime/therapy),regime/therapy
519961000000106,National Health Service Health Check programme (regime/therapy),regime/therapy
520871000000108,Ambulation with assistance of one person (regime/therapy),regime/therapy
520881000000105,Ambulation with assistance of two people (regime/therapy),regime/therapy
520891000000107,Ambulation with assistance of team of people (regime/therapy),regime/therapy
520941000000106,Oral intake restriction (regime/therapy),regime/therapy
520961000000107,"Orientation to time, place and person (regime/therapy)",regime/therapy
523651000000107,Transient ischaemic attack monthly review (regime/therapy),regime/therapy
526121000000104,Intensive treatment of lymphoedema (regime/therapy),regime/therapy
526131000000102,Long term management of lymphoedema (regime/therapy),regime/therapy
526141000000106,Palliative treatment of lymphoedema (regime/therapy),regime/therapy
626161000000104,Monitoring of pressure in organ NOC (regime/therapy),regime/therapy
710521000000100,Infant feeding review (regime/therapy),regime/therapy
726261000000101,Adjuvant drug therapy (regime/therapy),regime/therapy
726861000000100,Starting of telehealth monitoring (regime/therapy),regime/therapy
726871000000107,Ending of telehealth monitoring (regime/therapy),regime/therapy
748041000000107,Guided self-help using computer (regime/therapy),regime/therapy
748051000000105,Guided self-help using book (regime/therapy),regime/therapy
748061000000108,Structured physical activity programme (regime/therapy),regime/therapy
748091000000102,Non-guided self-help using computer (regime/therapy),regime/therapy
748101000000105,Non-guided self-help using book (regime/therapy),regime/therapy
754061000000100,Asthma review using Royal College of Physicians three questions (regime/therapy),regime/therapy
754081000000109,Diabetic dietary review (regime/therapy),regime/therapy
754101000000103,Type I diabetic dietary review (regime/therapy),regime/therapy
754121000000107,Type II diabetic dietary review (regime/therapy),regime/therapy
754851000000109,Soft tissue technique (regime/therapy),regime/therapy
756001000000107,"Intervention for risk to health associated with overweight and obesity, general advice on healthy weight and lifestyle (regime/therapy)",regime/therapy
756021000000103,"Intervention for risk to health associated with overweight and obesity, advice about diet and physical activity (regime/therapy)",regime/therapy
756041000000105,"Intervention for risk to health associated with overweight and obesity, advice about diet and physical activity, consider drugs (regime/therapy)",regime/therapy
756061000000106,"Intervention for risk to health associated with overweight and obesity, advice about diet and physical activity, consider drugs, consider surgery (regime/therapy)",regime/therapy
760301000000104,Post-operative assessment at 6 weeks after secondary care discharge (regime/therapy),regime/therapy
760601000000107,Chronic obstructive pulmonary disease 3 monthly review (regime/therapy),regime/therapy
760621000000103,Chronic obstructive pulmonary disease 6 monthly review (regime/therapy),regime/therapy
764181000000103,Looked after child health assessment 6 month review (regime/therapy),regime/therapy
764201000000104,Looked after child health assessment annual review (regime/therapy),regime/therapy
764981000000101,Care of syringe driver (regime/therapy),regime/therapy
765791000000101,Management of multiple sclerosis (regime/therapy),regime/therapy
766171000000106,Buteyko breathing exercises (regime/therapy),regime/therapy
766211000000109,Hypertension 9 month review (regime/therapy),regime/therapy
768691000000103,Drug addiction maintenance therapy - naltrexone (regime/therapy),regime/therapy
768711000000101,Drug addiction maintenance therapy - lofexidine (regime/therapy),regime/therapy
773351000000104,Gynaecology inpatient care (regime/therapy),regime/therapy
773371000000108,Gynaecology major surgery inpatient care (regime/therapy),regime/therapy
773381000000105,Gynaecology minor surgery inpatient care (regime/therapy),regime/therapy
773401000000105,Gynaecology unplanned inpatient care (regime/therapy),regime/therapy
783321000000102,Aztreonam desensitisation therapy (regime/therapy),regime/therapy
784821000000105,Non-invasive ventilation therapy review (regime/therapy),regime/therapy
786721000000109,Dynamic interpersonal therapy (regime/therapy),regime/therapy
790821000000104,Rehabilitation for brain injury (regime/therapy),regime/therapy
790831000000102,Rehabilitation for pain syndrome (regime/therapy),regime/therapy
790841000000106,Rehabilitation for respiratory disorder (regime/therapy),regime/therapy
790851000000109,Rehabilitation for acute cardiac disorder (regime/therapy),regime/therapy
790861000000107,Rehabilitation for burn (regime/therapy),regime/therapy
802881000000104,Personal care (regime/therapy),regime/therapy
803471000000108,Sensory modality assessment and rehabilitation technique (regime/therapy),regime/therapy
804641000000101,Dietary surveillance in hypercholesterolaemia (regime/therapy),regime/therapy
810551000000108,Vocalised yawn-sigh exercise (regime/therapy),regime/therapy
814161000000106,Ambulatory care (regime/therapy),regime/therapy
816421000000101,Chronic disease annual review (regime/therapy),regime/therapy
816561000000108,Stroke initial post discharge review (regime/therapy),regime/therapy
816711000000104,Gestational diabetes mellitus annual review (regime/therapy),regime/therapy
816761000000102,Care of patient following epidural infusion (regime/therapy),regime/therapy
