"conceptId","term","read2_code","read2_term","read2_chapter"
"1015601000000104","Treponema pallidum haemagglutination test (observable entity)","438Z.11","TPHA/T pallidum haemagglutinat","4 - Laboratory procedures"
"1015611000000102","Ro antibody level (observable entity)","43N0.00","Ro antibody level","4 - Laboratory procedures"
"1015621000000108","Oxygenation index (observable entity)","44l8.00","Oxygenation index","4 - Laboratory procedures"
"1015631000000105","Porphobilinogen/creatinine ratio (observable entity)","44l9.00","Porphobilinogen/creatinine ratio","4 - Laboratory procedures"
"1015641000000101","Urine vanillylmandelic acid/creatinine ratio (observable entity)","44lA.00","Urine vanillylmandelic acid/creatinine ratio","4 - Laboratory procedures"
"1015651000000103","Urine arsenic/creatinine ratio (observable entity)","44lB.00","Urine arsenic/creatinine ratio","4 - Laboratory procedures"
"1015661000000100","Urine porphyrin/creatinine ratio (observable entity)","44lC.00","Urine porphyrin/creatinine ratio","4 - Laboratory procedures"
"1015671000000107","Urine thiosulphate/creatinine ratio (observable entity)","44lE.00","Urine thiosulphate/creatinine ratio","4 - Laboratory procedures"
"1015681000000109","Serum cholesterol/high density lipoprotein ratio (observable entity)","44lF.00","Serum cholesterol/HDL ratio","4 - Laboratory procedures"
"1015691000000106","Plasma cholesterol/high density lipoprotein ratio (observable entity)","44lG.00","Plasma cholesterol/HDL ratio","4 - Laboratory procedures"
"1015701000000106","Serum cholesterol/low density lipoprotein ratio (observable entity)","44lH.00","Serum cholesterol/LDL ratio","4 - Laboratory procedures"
"1015711000000108","Plasma cholesterol/low density lipoprotein ratio (observable entity)","44lI.00","Plasma cholesterol/LDL ratio","4 - Laboratory procedures"
"1015721000000102","Serum cholesterol/very low density lipoprotein ratio (observable entity)","44lJ.00","Serum cholesterol/VLDL ratio","4 - Laboratory procedures"
"1015731000000100","Plasma cholesterol/very low density lipoprotein ratio (observable entity)","44lK.00","Plasma cholesterol/VLDL ratio","4 - Laboratory procedures"
"1015741000000109","Serum low density lipoprotein/high density lipoprotein ratio (observable entity)","44lL.00","Serum LDL/HDL ratio","4 - Laboratory procedures"
"1015751000000107","Plasma low density lipoprotein/high density lipoprotein ratio (observable entity)","44lM.00","Plasma LDL/HDL ratio","4 - Laboratory procedures"
"1015761000000105","Lactose tolerance test (observable entity)","44m..00","Lactose tolerance test","4 - Laboratory procedures"
"1015771000000103","Plasma arachidonic acid level (observable entity)","44n..00","Plasma arachidonic acid level","4 - Laboratory procedures"
"1015781000000101","Serum arachidonic acid level (observable entity)","44o..00","Serum arachidonic acid level","4 - Laboratory procedures"
"1015791000000104","Biochemical test (observable entity)","44p..00","Biochemical test","4 - Laboratory procedures"
"1015801000000100","Serum haptoglobin screening test (observable entity)","44q0.00","Serum haptoglobin screening test","4 - Laboratory procedures"
"1015811000000103","Faecal fat screening test (observable entity)","44q1.00","Faecal fat screening test","4 - Laboratory procedures"
"1015811000000103","Faecal fat screening test (observable entity)","44b..00","Faecal fat screen","4 - Laboratory procedures"
"1015821000000109","Urine codeine screening test (observable entity)","44q2.00","Urine codeine screening test","4 - Laboratory procedures"
"1015821000000109","Urine codeine screening test (observable entity)","46QD.00","Urine codeine screen","4 - Laboratory procedures"
"1015831000000106","Urine dihydrocodeine screening test (observable entity)","46QE.00","Urine dihydrocodeine screen","4 - Laboratory procedures"
"1015831000000106","Urine dihydrocodeine screening test (observable entity)","44q3.00","Urine dihydrocodeine screening test","4 - Laboratory procedures"
"1015841000000102","Urine opiates screening test (observable entity)","44q4.00","Urine opiates screening test","4 - Laboratory procedures"
"1015841000000102","Urine opiates screening test (observable entity)","46QF.00","Urine opiates screen","4 - Laboratory procedures"
"1015851000000104","Urine cannabinoids screening test (observable entity)","44q5.00","Urine cannabinoids screening test","4 - Laboratory procedures"
"1015861000000101","Phenylketonuria screening test (observable entity)","44q6.00","Phenylketonuria screening test","4 - Laboratory procedures"
"1015871000000108","Cystic fibrosis screening test (observable entity)","44q7.00","Cystic fibrosis screening test","4 - Laboratory procedures"
"1015881000000105","Hyperlipidaemia screening test (observable entity)","44q8.00","Hyperlipidaemia screening test","4 - Laboratory procedures"
"1015891000000107","Drugs of abuse screening test (observable entity)","44q9.00","Drugs of abuse screening test","4 - Laboratory procedures"
"1015901000000108","Drugs of abuse urine screening test (observable entity)","44qA.00","Drugs of abuse urine screening test","4 - Laboratory procedures"
"1015911000000105","Toxicology screening test (observable entity)","44qB.00","Toxicology screening test","4 - Laboratory procedures"
"1015921000000104","Urine methylenedioxyamphetamine screening test (observable entity)","44qC.00","Urine MDA screening test","4 - Laboratory procedures"
"1015931000000102","Urine 3,4-methylenedioxymethamphetamine screening test (observable entity)","44qD.00","Urine MDEA screening test","4 - Laboratory procedures"
"1015941000000106","Urine methylenedioxymethamphetamine screening test (observable entity)","44qE.00","Urine MDMA screening test","4 - Laboratory procedures"
"1015951000000109","Urine amphetamine screening test (observable entity)","44qF.00","Urine amphetamine screening test","4 - Laboratory procedures"
"1015961000000107","Urine phenothiazine screening test (observable entity)","44qG.00","Urine phenothiazine screening test","4 - Laboratory procedures"
"1015971000000100","Renal function tests (observable entity)","451..11","Kidney function tests","4 - Laboratory procedures"
"1015971000000100","Renal function tests (observable entity)","451..00","Renal function tests","4 - Laboratory procedures"
"1015981000000103","Creatinine clearance test (observable entity)","4517.00","Creatinine clearance test","4 - Laboratory procedures"
"1015981000000103","Creatinine clearance test (observable entity)","4513.00","Creatinine clearance-glom filt","4 - Laboratory procedures"
"1015981000000103","Creatinine clearance test (observable entity)","4513.11","Creatinine clearance","4 - Laboratory procedures"
"1015991000000101","Ammonium chloride acidification test (observable entity)","4518.00","Ammonium chloride acidification test","4 - Laboratory procedures"
"1016001000000102","Serum pancreatozymin level (observable entity)","4534.00","Serum pancreatozymin","4 - Laboratory procedures"
"1016011000000100","Butterfat absorption test (observable entity)","4536.00","Butterfat absorption test","4 - Laboratory procedures"
"1016021000000106","Nitrogen balance test (observable entity)","4541.00","Nitrogen balance test","4 - Laboratory procedures"
"1016031000000108","Body water test (observable entity)","4542.00","Body water test","4 - Laboratory procedures"
"1016041000000104","Insulin tolerance test (observable entity)","4544.00","Insulin stress test -pituitary","4 - Laboratory procedures"
"1016041000000104","Insulin tolerance test (observable entity)","4544.11","Insulin stress test","4 - Laboratory procedures"
"1016041000000104","Insulin tolerance test (observable entity)","4545.00","Insulin tolerance test","4 - Laboratory procedures"
"1016051000000101","24 hour urine protein output (observable entity)","467A.00","24 hour urine protein output","4 - Laboratory procedures"
"1016061000000103","Urine collagen level (observable entity)","467B.00","Urine collagen level","4 - Laboratory procedures"
"1016071000000105","Urine myoglobin level (observable entity)","467C.00","Urine myoglobin level","4 - Laboratory procedures"
"1016081000000107","Urine sarcosine level (observable entity)","46hL.00","Urine sarcosine level","4 - Laboratory procedures"
"1016091000000109","Urine citrulline level (observable entity)","46hQ.00","Urine citrulline level","4 - Laboratory procedures"
"1016101000000101","24 hour urine stone former screen (observable entity)","46hX.00","24hr urine stone former screen","4 - Laboratory procedures"
"1016111000000104","24 hour urine chloride output (observable entity)","46MQ.00","24 hour urine chloride output","4 - Laboratory procedures"
"1016121000000105","Retinol binding protein creatinine ratio (observable entity)","46NB.00","Retinol binding protein creatinine ratio","4 - Laboratory procedures"
"1016131000000107","Urine heptaporphyrin concentration (observable entity)","46RD.00","Urine heptaporphyrin concentration","4 - Laboratory procedures"
"1016141000000103","Urine glycine level (observable entity)","46Tq.00","Urine glycine level","4 - Laboratory procedures"
"1016151000000100","Urine ornithine level (observable entity)","46Tw.00","Urine ornithine level","4 - Laboratory procedures"
"1016161000000102","Cerebrospinal fluid sodium level (observable entity)","48H..00","CSF sodium level","4 - Laboratory procedures"
"1016171000000109","Cerebrospinal fluid Tau protein level (observable entity)","48N..00","CSF Tau protein level","4 - Laboratory procedures"
"1016191000000108","Pleural fluid lactate dehydrogenase level (observable entity)","4DZ2.00","Pleural fluid lactate dehydrogenase level","4 - Laboratory procedures"
"1016201000000105","Fluid sample cell count (observable entity)","4I3a.00","Fluid sample cell count","4 - Laboratory procedures"
"1016211000000107","Fluid sample osmolality (observable entity)","4I3X.00","Fluid sample osmolality","4 - Laboratory procedures"
"1016221000000101","Acinetobacter species screening test (observable entity)","4JT0.00","Acinetobacter species screening test","4 - Laboratory procedures"
"1016231000000104","Peritoneal dialysis fluid cell count (observable entity)","4N3..00","Peritoneal dialysis fluid cell count","4 - Laboratory procedures"
"1016241000000108","Percentage CD22 count (observable entity)","43Vm.00","Percentage CD22 count","4 - Laboratory procedures"
"1016251000000106","Candida albicans RAST test (observable entity)","43iH.00","Candida albicans RAST test","4 - Laboratory procedures"
"1016261000000109","Tetanus toxoid RAST test (observable entity)","43iZ.00","Tetanus toxoid RAST test","4 - Laboratory procedures"
"1016271000000102","Cucumber RAST test (observable entity)","43Qo.00","Cucumber RAST test","4 - Laboratory procedures"
"1016281000000100","Anti-beta-2 glycoprotein 1 immunoglobulin M antibody level (observable entity)","43r3.00","Anti B2 glycoprotein 1 IgM antibody level","4 - Laboratory procedures"
"1016291000000103","Plasma B natriuretic peptide level (observable entity)","44AR.00","Plasma B natriuretic peptide level","4 - Laboratory procedures"
"1016301000000104","Plasma phosphoethanolamine level (observable entity)","44kR.00","Plasma phosphoethanolamine level","4 - Laboratory procedures"
"1016311000000102","Osmolality urine/serum ratio (observable entity)","44lW.00","Osmolality urine/serum ratio","4 - Laboratory procedures"
"1016321000000108","Plasma alloisoleucine level (observable entity)","44Sh.00","Plasma alloisoleucine level","4 - Laboratory procedures"
"1016331000000105","Blood spot octanoyl carnitine (observable entity)","44tJ.00","Blood spot octanoyl carnitine","4 - Laboratory procedures"
"1016341000000101","Urine isoniazid level (observable entity)","46Qw.00","Urine isoniazid level","4 - Laboratory procedures"
"1016351000000103","Urine methionine level (observable entity)","46Tv.00","Urine methionine level","4 - Laboratory procedures"
"1016361000000100","Cerebrospinal fluid index (observable entity)","48R..00","CSF index","4 - Laboratory procedures"
"1016371000000107","Pleural fluid pH level (observable entity)","4D8..00","Pleural fluid pH","4 - Laboratory procedures"
"1016381000000109","Fluid sample triglyceride level (observable entity)","4I3W.00","Fluid sample triglyceride level","4 - Laboratory procedures"
"1016391000000106","Dialysis fluid potassium level (observable entity)","4N4..00","Dialysis fluid potassium level","4 - Laboratory procedures"
"1016401000000109","Lettuce RAST test (observable entity)","43Qt.00","Lettuce RAST test","4 - Laboratory procedures"
"1016411000000106","Urine pholcodine level (observable entity)","46Qv.00","Urine pholcodine level","4 - Laboratory procedures"
"1016421000000100","Urine 3-methylhistidine level (observable entity)","46hV.00","Urine 3-methylhistidine level","4 - Laboratory procedures"
"1016431000000103","Uroporphyrin level (observable entity)","4QCA.00","Uroporphyrin level","4 - Laboratory procedures"
"1016441000000107","Adrenal synacthen challenge (observable entity)","4543.11","Synacthen test","4 - Laboratory procedures"
"1016441000000107","Adrenal synacthen challenge (observable entity)","4543.00","Synacthen challenge - adrenal","4 - Laboratory procedures"
"1016441000000107","Adrenal synacthen challenge (observable entity)","4543.12","Tetracosactide test","4 - Laboratory procedures"
"1016451000000105","Watermelon RAST test (observable entity)","43t8.00","Watermelon RAST test","4 - Laboratory procedures"
"1016461000000108","Foxtail millet RAST test (observable entity)","43t9.00","Foxtail millet RAST test","4 - Laboratory procedures"
"1016471000000101","Porphyrin studies (observable entity)","4QCB.00","Porphyrin studies","4 - Laboratory procedures"
"1016481000000104","Castor bean RAST test (observable entity)","43tA.00","Castor bean RAST test","4 - Laboratory procedures"
"1016491000000102","Seminal fluid RAST test (observable entity)","43YC.00","Seminal fluid RAST test","4 - Laboratory procedures"
"1016501000000108","Sesame seed RAST test (observable entity)","43YD.00","Sesame seed RAST test","4 - Laboratory procedures"
"1016511000000105","Sheep RAST test (observable entity)","43YE.00","Sheep RAST test","4 - Laboratory procedures"
"1016521000000104","Shrimp RAST test (observable entity)","43YF.00","Shrimp RAST test","4 - Laboratory procedures"
"1016531000000102","Soya bean RAST test (observable entity)","43YG.00","Soya bean RAST test","4 - Laboratory procedures"
"1016541000000106","Strawberry RAST test (observable entity)","43YH.00","Strawberry RAST test","4 - Laboratory procedures"
"1016551000000109","Timothy grass RAST test (observable entity)","43YJ.00","Timothy grass RAST test","4 - Laboratory procedures"
"1016561000000107","Tomato RAST test (observable entity)","43YK.00","Tomato RAST test","4 - Laboratory procedures"
"1016571000000100","Tree pollen RAST test (observable entity)","43YL.00","Tree pollen RAST test","4 - Laboratory procedures"
"1016581000000103","Walnut RAST test (observable entity)","43YM.00","Walnut RAST test","4 - Laboratory procedures"
"1016591000000101","Wasp RAST test (observable entity)","43YN.00","Wasp RAST test","4 - Laboratory procedures"
"1016601000000107","Weed pollen RAST test (observable entity)","43YO.00","Weed pollen RAST test","4 - Laboratory procedures"
"1016611000000109","Wheat RAST test (observable entity)","43YP.00","Wheat RAST test","4 - Laboratory procedures"
"1016621000000103","Yeast RAST test (observable entity)","43YQ.00","Yeast RAST test","4 - Laboratory procedures"
"1016631000000101","Salmon RAST test (observable entity)","43YR.00","Salmon RAST test","4 - Laboratory procedures"
"1016641000000105","Fluid anti-nuclear factor level (observable entity)","43a0.00","Fluid anti-nuclear factor level","4 - Laboratory procedures"
"1016651000000108","Ganglioside antibody level (observable entity)","43a1.00","Ganglioside antibody level","4 - Laboratory procedures"
"1016661000000106","Human leucocyte antigen antibody level (observable entity)","43a2.00","Human leucocyte antigen antibody level","4 - Laboratory procedures"
"1016671000000104","Islet cell antibody level (observable entity)","43a3.00","Islet cell antibody level","4 - Laboratory procedures"
"1016681000000102","Myeloperoxidase antibody level (observable entity)","43a5.00","Myeloperoxidase antibody level","4 - Laboratory procedures"
"1016691000000100","Neuronal antibody level (observable entity)","43a6.00","Neuronal antibody level","4 - Laboratory procedures"
"1016701000000100","Ovarian antibody level (observable entity)","43a7.00","Ovarian antibody level","4 - Laboratory procedures"
"1016711000000103","Parathyroid antibody level (observable entity)","43a8.00","Parathyroid antibody level","4 - Laboratory procedures"
"1016721000000109","Parotid gland antibody level (observable entity)","43a9.00","Parotid gland antibody level","4 - Laboratory procedures"
"1016731000000106","Polymyositis-scleroderma antibody level (observable entity)","43aA.00","Pm-1 - Polymyositis-scleroderma antibody level","4 - Laboratory procedures"
"1016741000000102","Immunology test (observable entity)","43b..00","Immunology test","4 - Laboratory procedures"
"1016751000000104","Blood group antibody screening test (observable entity)","4344.00","Blood group antibody screening","4 - Laboratory procedures"
"1016751000000104","Blood group antibody screening test (observable entity)","43c0.00","Blood group antibody screening test","4 - Laboratory procedures"
"1016761000000101","Mitochondrial antibody screening test (observable entity)","43c1.00","Mitochondrial antibody screening test","4 - Laboratory procedures"
"1016761000000101","Mitochondrial antibody screening test (observable entity)","43G2.00","Antimitochondrial autoantibod.","4 - Laboratory procedures"
"1016761000000101","Mitochondrial antibody screening test (observable entity)","43GB.00","Mitochondrial antibody screen","4 - Laboratory procedures"
"1016761000000101","Mitochondrial antibody screening test (observable entity)","43a4.00","Mitochondrial antibody level","4 - Laboratory procedures"
"1016771000000108","Indirect platelet antibody screening test (observable entity)","43c2.00","Indirect plat antibody screening test","4 - Laboratory procedures"
"1016781000000105","Lupus anticoagulant screening test (observable entity)","43c3.00","Lupus anticoagulant screening test","4 - Laboratory procedures"
"1016791000000107","Intrinsic factor antibody screening test (observable entity)","43Gc.00","Intrinsic factor antibody screen","4 - Laboratory procedures"
"1016791000000107","Intrinsic factor antibody screening test (observable entity)","43c4.00","Intrinsic factor ab screening test","4 - Laboratory procedures"
"1016801000000106","Human leucocyte antigen B27 antigen screening test (observable entity)","4KB1.00","Human leucocyte antigen B27 screen","4 - Laboratory procedures"
"1016801000000106","Human leucocyte antigen B27 antigen screening test (observable entity)","43c5.00","HLA B27 antigen screening test","4 - Laboratory procedures"
"1016811000000108","Rheumatoid arthritis screening test (observable entity)","43c6.00","Rheumatoid arthritis screening test","4 - Laboratory procedures"
"1016821000000102","Thyroxine binding globulin level (observable entity)","4429.00","Thyroxine binding globulin-TBG","4 - Laboratory procedures"
"1016831000000100","Thyroid release hormone level (observable entity)","442B.00","TRH - thyroid release. hormone","4 - Laboratory procedures"
"1016841000000109","T3 suppression test (observable entity)","442F.00","T3 suppression test","4 - Laboratory procedures"
"1016851000000107","Thyroid function test (observable entity)","442J.00","Thyroid function test","4 - Laboratory procedures"
"1016861000000105","30 minute plasma thyroid stimulating hormone level (observable entity)","442K.00","30 minute plasma TSH level","4 - Laboratory procedures"
"1016871000000103","60 minute plasma thyroid stimulating hormone level (observable entity)","442L.00","60 minute plasma TSH level","4 - Laboratory procedures"
"1016881000000101","90 minute plasma thyroid stimulating hormone level (observable entity)","442M.00","90 minute plasma TSH level","4 - Laboratory procedures"
"1016891000000104","120 minute plasma thyroid stimulating hormone level (observable entity)","442N.00","120 minute plasma TSH level","4 - Laboratory procedures"
"1016901000000103","150 minute plasma thyroid stimulating hormone level (observable entity)","442O.00","150 minute plasma TSH level","4 - Laboratory procedures"
"1016911000000101","30 minute serum thyroid stimulating hormone level (observable entity)","442P.00","30 minute serum TSH level","4 - Laboratory procedures"
"1016921000000107","60 minute serum thyroid stimulating hormone level (observable entity)","442Q.00","60 minute serum TSH level","4 - Laboratory procedures"
"1016931000000109","90 minute serum thyroid stimulating hormone level (observable entity)","442R.00","90 minute serum TSH level","4 - Laboratory procedures"
"1016941000000100","120 minute serum thyroid stimulating hormone level (observable entity)","442S.00","120 minute serum TSH level","4 - Laboratory procedures"
"1016951000000102","150 minute serum thyroid stimulating hormone level (observable entity)","442T.00","150 minute serum TSH level","4 - Laboratory procedures"
"1016961000000104","Serum free triiodothyronine level (observable entity)","442U.00","Serum free triiodothyronine level","4 - Laboratory procedures"
"1016971000000106","Serum free T4 level (observable entity)","442V.00","Serum free T4 level","4 - Laboratory procedures"
"1016981000000108","Blast cell panel (observable entity)","42OA.00","Blast cell panel","4 - Laboratory procedures"
"1016991000000105","Amyloid A level (observable entity)","4Q3D.00","Amyloid A level","4 - Laboratory procedures"
"1017001000000104","Oak pollen RAST test (observable entity)","43tD.00","Oak pollen RAST test","4 - Laboratory procedures"
"1017011000000102","Elm pollen RAST test (observable entity)","43tC.00","Elm pollen RAST test","4 - Laboratory procedures"
"1017021000000108","Elder pollen RAST test (observable entity)","43tB.00","Elder pollen RAST test","4 - Laboratory procedures"
"1017031000000105","Oxyhaemoglobin level (observable entity)","42VR.00","Oxyhaemoglobin level","4 - Laboratory procedures"
"1017041000000101","Benzodiazepine profile (observable entity)","44uW.00","Benzodiazepine profile","4 - Laboratory procedures"
"1017051000000103","Tr antibody level (observable entity)","43mz.00","Tr antibody level","4 - Laboratory procedures"
"1017061000000100","17 alpha hydroxy pregnanolone:creatinine ratio (observable entity)","4Q2S.00","17 alpha hydroxy pregnanolone:creatinine ratio","4 - Laboratory procedures"
"1017071000000107","17 alpha hydroxy pregnanolone level (observable entity)","4Q2R.00","17 alpha hydroxy pregnanolone level","4 - Laboratory procedures"
"1017081000000109","Androsterone daily excretion (observable entity)","4Q2X.00","Androsterone daily excretion","4 - Laboratory procedures"
"1017091000000106","Androsterone level (observable entity)","4Q2W.00","Androsterone level","4 - Laboratory procedures"
"1017101000000103","24 hour tetrahydro-11-deoxycortisol excretion (observable entity)","46Le.00","24 hour tetrahydro-11-deoxycortisol excretion","4 - Laboratory procedures"
"1017111000000101","Thermoactinomyces thalpophilus antibody level (observable entity)","43gJ.00","Thermoactinomyces thalpophilus antibody level","4 - Laboratory procedures"
"1017111000000101","Thermoactinomyces thalpophilus antibody level (observable entity)","43WN.00","Thermoactinomyces thalophilus antibody level","4 - Laboratory procedures"
"1017121000000107","Thermoactinomyces vulgaris antibody level (observable entity)","43gK.00","Thermoactinomyces vulgaris antibody level","4 - Laboratory procedures"
"1017131000000109","Anti N-methyl-D-aspartate receptor antibody level (observable entity)","43rV.00","Anti N-methyl-D-aspartate receptor antibody level","4 - Laboratory procedures"
"1017141000000100","Serum cryoglobulin level (observable entity)","44ML.00","Serum cryoglobulin level","4 - Laboratory procedures"
"1017151000000102","Protein electrophoresis (observable entity)","44NA.00","Protein electrophoresis","4 - Laboratory procedures"
"1017161000000104","Plasma total cholesterol level (observable entity)","44OE.00","Plasma total cholesterol level","4 - Laboratory procedures"
"1017171000000106","Serum C24/C22 long chain fatty acid level (observable entity)","44OF.00","Serum C24/C22 long chain fatty acid level","4 - Laboratory procedures"
"1017181000000108","Serum C26 long chain fatty acid level (observable entity)","44OG.00","Serum C26 long chain fatty acid level","4 - Laboratory procedures"
"1017191000000105","Serum C26/C22 long chain fatty acid level (observable entity)","44OH.00","Serum C26/C22 long chain fatty acid level","4 - Laboratory procedures"
"1017201000000107","Serum aspartic acid level (observable entity)","44SS.00","Serum aspartic acid level","4 - Laboratory procedures"
"1017211000000109","Serum cystine level (observable entity)","44ST.00","Serum cystine level","4 - Laboratory procedures"
"1017221000000103","Serum glutamic acid level (observable entity)","44SU.00","Serum glutamic acid level","4 - Laboratory procedures"
"1017231000000101","Serum theophylline level (observable entity)","44Wl.00","Serum theophylline level","4 - Laboratory procedures"
"1017241000000105","Serum desethylamiodarone level (observable entity)","44Wm.00","Serum desethylamiodarone level","4 - Laboratory procedures"
"1017251000000108","Serum gabapentin level (observable entity)","44Wn.00","Serum gabapentin level","4 - Laboratory procedures"
"1017261000000106","Plasma perhexiline level (observable entity)","44Wp.00","Plasma perhexiline level","4 - Laboratory procedures"
"1017271000000104","Blood mercury level (observable entity)","44XB.00","Blood mercury level","4 - Laboratory procedures"
"1017281000000102","Plasma arsenic level (observable entity)","44XC.00","Plasma arsenic level","4 - Laboratory procedures"
"1017291000000100","Blood arsenic level (observable entity)","44XD.00","Blood arsenic level","4 - Laboratory procedures"
"1017301000000101","Arterial blood gas analysis (observable entity)","44Y8.00","Arterial blood gas analysis","4 - Laboratory procedures"
"1017311000000104","Blood oxygen saturation (calculated) (observable entity)","44Y9.00","Blood oxygen saturation (calculated)","4 - Laboratory procedures"
"1017331000000107","Blood ketone level (observable entity)","44ZJ.00","Blood ketone level","4 - Laboratory procedures"
"1017341000000103","Serum phytanic acid level (observable entity)","44ZK.00","Serum phytanic acid level","4 - Laboratory procedures"
"1017351000000100","Serum pristanic acid (observable entity)","44ZL.00","Serum pristanic acid","4 - Laboratory procedures"
"1017361000000102","Plasma pyruvate level (observable entity)","44ZN.00","Plasma pyruvate level","4 - Laboratory procedures"
"1017371000000109","Serum apolipoprotein E level (observable entity)","44c5.00","Serum apolipoprotein E level","4 - Laboratory procedures"
"1017381000000106","Plasma sodium level (observable entity)","44h6.00","Plasma sodium level","4 - Laboratory procedures"
"1017391000000108","Plasma calcium level (observable entity)","44h7.00","Plasma calcium level","4 - Laboratory procedures"
"1017401000000106","Plasma potassium level (observable entity)","44h8.00","Plasma potassium level","4 - Laboratory procedures"
"1017411000000108","Blood total carbon dioxide (calculated) (observable entity)","44hA.00","Blood total carbon dioxide (calculated)","4 - Laboratory procedures"
"1017421000000102","Plasma amino acid levels (observable entity)","44k..00","Plasma amino acid levels","4 - Laboratory procedures"
"1017431000000100","Plasma cystine level (observable entity)","44kI.00","Plasma cystine level","4 - Laboratory procedures"
"1017441000000109","Serum amino acid level (observable entity)","44S..00","Serum amino-acids","4 - Laboratory procedures"
"1017441000000109","Serum amino acid level (observable entity)","44kJ.00","Serum amino acid level","4 - Laboratory procedures"
"1017441000000109","Serum amino acid level (observable entity)","44S..11","Phenylalanine: serum","4 - Laboratory procedures"
"1017451000000107","Plasma cystathione level (observable entity)","44kK.00","Plasma cystathione level","4 - Laboratory procedures"
"1017461000000105","Plasma asparagine level (observable entity)","44kL.00","Plasma asparagine level","4 - Laboratory procedures"
"1017471000000103","Plasma citrulline level (observable entity)","44kM.00","Plasma citrulline level","4 - Laboratory procedures"
"1017481000000101","Plasma arginosuccinate level (observable entity)","44kN.00","Plasma arginosuccinate level","4 - Laboratory procedures"
"1017491000000104","Plasma androstenedione/testosterone ratio (observable entity)","44lP.00","Plasma androstenedione/testosterone ratio","4 - Laboratory procedures"
"1017501000000105","Blood porphyrin deoxyribonucleic acid analysis (observable entity)","44lQ.00","Blood porphyrin DNA analysis","4 - Laboratory procedures"
"1017511000000107","Serum testosterone/dihydrotestosterone ratio (observable entity)","44lR.00","Serum testosterone/dihydrotestosterone ratio","4 - Laboratory procedures"
"1017521000000101","Modified DRRV ratio (observable entity)","44lS.00","Modified DRRV ratio","4 - Laboratory procedures"
"1017531000000104","Phospholipid ratio (observable entity)","44lT.00","Phospholipid ratio","4 - Laboratory procedures"
"1017541000000108","Trace element level (observable entity)","4Q7..00","Trace element level","4 - Laboratory procedures"
"1017541000000108","Trace element level (observable entity)","44r..00","Trace element level","4 - Laboratory procedures"
"1017551000000106","Plasma free carnitine level (observable entity)","44s1.00","Plasma free carnitine level","4 - Laboratory procedures"
"1017561000000109","Plasma total carnitine level (observable entity)","44s2.00","Plasma total carnitine level","4 - Laboratory procedures"
"1017571000000102","Blood spot acylcarnitine (observable entity)","44t1.00","Blood spot acylcarnitine","4 - Laboratory procedures"
"1017581000000100","Blood (white blood cell) screen for a-mannosidosis (observable entity)","44t3.00","Blood (WBC) screen for a-mannosidosis","4 - Laboratory procedures"
"1017591000000103","Blood (white blood cell) screen for b-mannosidosis (observable entity)","44t4.00","Blood (WBC) screen for b-mannosidosis","4 - Laboratory procedures"
"1017601000000109","Blood (white blood cell) screen for GM1 gangliosidosis (observable entity)","44t5.00","Blood (WBC) screen for GM1 gangliosidosis","4 - Laboratory procedures"
"1017631000000103","Celery RAST test (observable entity)","43iE.00","Celery RAST test","4 - Laboratory procedures"
"1017641000000107","Carrot RAST test (observable entity)","43iF.00","Carrot RAST test","4 - Laboratory procedures"
"1017651000000105","Complement seventh component (observable entity)","43IF.00","Complement seventh component","4 - Laboratory procedures"
"1017661000000108","Complement eighth component (observable entity)","43IG.00","Complement eighth component","4 - Laboratory procedures"
"1017671000000101","Cabbage RAST test (observable entity)","43iJ.00","Cabbage RAST test","4 - Laboratory procedures"
"1017681000000104","Black olive RAST test (observable entity)","43iK.00","Black olive RAST test","4 - Laboratory procedures"
"1017691000000102","White pine pollen RAST test (observable entity)","43iM.00","White pine pollen RAST test","4 - Laboratory procedures"
"1017701000000102","Papaya RAST test (observable entity)","43iQ.00","Papaya RAST test","4 - Laboratory procedures"
"1017711000000100","Poppy seed RAST test (observable entity)","43iR.00","Poppy seed RAST test","4 - Laboratory procedures"
"1017721000000106","Rye grass RAST test (observable entity)","43iT.00","Rye grass RAST test","4 - Laboratory procedures"
"1017731000000108","Turkey meat RAST test (observable entity)","43iX.00","Turkey meat RAST test","4 - Laboratory procedures"
"1017741000000104","Cefaclor RAST test (observable entity)","43iY.00","Cefaclor RAST test","4 - Laboratory procedures"
"1017751000000101","Pemphigoid antibody level (observable entity)","43mc.00","Pemphigoid antibody level","4 - Laboratory procedures"
"1017761000000103","Immunoglobulin G autoantibody level (observable entity)","43md.00","IgG autoantibody level","4 - Laboratory procedures"
"1017771000000105","Haemophilus antibody level (observable entity)","43nC.00","Haemophilus antibody level","4 - Laboratory procedures"
"1017781000000107","Blood transfusion test (observable entity)","43o..00","Blood transfusion test","4 - Laboratory procedures"
"1017791000000109","Monospecific reactions (observable entity)","43o0.00","Monospecific reactions","4 - Laboratory procedures"
"1017801000000108","Ethylene oxide RAST test (observable entity)","43Qp.00","Ethylene oxide RAST test","4 - Laboratory procedures"
"1017811000000105","Horse fly RAST test (observable entity)","43Qr.00","Horse fly RAST test","4 - Laboratory procedures"
"1017821000000104","Sheep milk RAST test (observable entity)","43Qv.00","Sheep milk RAST test","4 - Laboratory procedures"
"1017831000000102","Nutmeg RAST test (observable entity)","43Qw.00","Nutmeg RAST test","4 - Laboratory procedures"
