code,description,tag
842471000000105,Sterile defibrinated blood specimen (specimen),specimen
1321261000000106,Oropharyngeal washings (specimen),specimen
1321281000000102,Combined swab specimen from oropharynx and nasopharynx (specimen),specimen
15650531000119105,Colorectal junction neoplasm tissue sample (specimen),specimen
15650601000119102,Thyroid neoplasm tissue sample (specimen),specimen
15650671000119107,Paraffin embedded slide (specimen),specimen
16209251000119104,Central nervous system cyst fluid sample (specimen),specimen
16209291000119109,Brain cyst fluid sample (specimen),specimen
16209331000119103,Eye discharge specimen (specimen),specimen
16209691000119106,Specimen from left lung obtained by blind bronchioloalveolar lavage procedure (specimen),specimen
16209731000119104,Specimen from right lung obtained by blind bronchioloalveolar lavage procedure (specimen),specimen
16209771000119101,Specimen from left lower lobe of lung obtained by bronchoalveolar lavage procedure (specimen),specimen
16209811000119101,Specimen from left upper lobe of lung obtained by bronchoalveolar lavage procedure (specimen),specimen
16209851000119100,Specimen from right upper lobe of lung obtained by bronchoalveolar lavage procedure (specimen),specimen
16209891000119105,Specimen from right middle lobe of lung obtained by bronchoalveolar lavage procedure (specimen),specimen
16209931000119102,Specimen from right lower lobe of lung obtained by bronchoalveolar lavage procedure (specimen),specimen
16210211000119107,Body fluid specimen obtained via cystostomy tube (specimen),specimen
16210251000119108,Body fluid specimen obtained via Jackson-Pratt drain (specimen),specimen
16210291000119103,Gastric fluid specimen obtained by drainage (specimen),specimen
16210331000119109,Gastric fluid specimen obtained via gastrostomy tube (specimen),specimen
16210371000119107,Jejunal fluid specimen obtained by drainage (specimen),specimen
16210411000119108,Specimen from lip obtained by wedge resection (specimen),specimen
16210451000119109,Specimen from bone obtained by curettage (specimen),specimen
16210491000119104,Specimen from endocervix obtained by curettage (specimen),specimen
16210531000119104,Labia ulcer sample (specimen),specimen
16210571000119101,Dental cyst sample (specimen),specimen
16210611000119105,Uterine cervix cyst sample (specimen),specimen
16210651000119106,Branchial cleft cyst sample (specimen),specimen
16210691000119101,Breast cyst sample (specimen),specimen
16210811000119106,Desmoid tumor sample (specimen),specimen
16210851000119107,Cerebellar neoplasm sample (specimen),specimen
16210891000119102,Brain neoplasm tissue sample (specimen),specimen
16210931000119105,Endocervical polyp sample (specimen),specimen
16210971000119108,Swab from lesion (specimen),specimen
16211011000119108,Specimen from deep surgical wound (specimen),specimen
16211051000119109,Specimen from deep wound (specimen),specimen
16211091000119104,Hydrocele sample obtained by fine needle aspiration (specimen),specimen
16211131000119102,Epidural lesion sample (specimen),specimen
16211211000119102,Specimen from intra-abdominal abscess (specimen),specimen
16211251000119101,Extradural lesion sample (specimen),specimen
16211291000119106,Specimen from axilla structure obtained by fine needle aspiration biopsy (specimen),specimen
16211331000119100,Specimen obtained by cystoprostatectomy (specimen),specimen
16211371000119102,Specimen from joint cartilage obtained by shave excision (specimen),specimen
16211411000119101,Specimen from breast obtained by resection of posterior margin (specimen),specimen
16211451000119100,Specimen from breast obtained by resection of superior margin (specimen),specimen
16211491000119105,Specimen from breast obtained by resection of lateral margin (specimen),specimen
16211531000119105,Specimen from breast obtained by resection of inferior margin (specimen),specimen
16211571000119108,Specimen from breast obtained by resection of anterior margin (specimen),specimen
16211611000119104,Specimen from breast obtained by resection of medial margin (specimen),specimen
16211651000119103,Excised bone sample (specimen),specimen
16211731000119101,Specimen from breast with lymph node obtained by modified radical mastectomy (specimen),specimen
16211771000119103,Specimen from breast obtained by mastectomy with axillary contents (specimen),specimen
16212051000119104,Excised breast ectopic tissue sample (specimen),specimen
16212091000119109,Specimen from liver obtained by partial lobectomy (specimen),specimen
16212131000119106,Specimen from liver obtained by partial resection (specimen),specimen
16212171000119109,Specimen from urinary bladder obtained by transurethral cystectomy (specimen),specimen
16212251000119107,Specimen from stomach obtained by hemigastrectomy (specimen),specimen
16212331000119108,Autoclave ampule submitted as specimen (specimen),specimen
16212371000119106,Kidney brushings sample (specimen),specimen
16212411000119107,Specimen from right upper lobe of lung obtained by bronchial brushings procedure (specimen),specimen
16212451000119108,Specimen from left lower lobe of lung obtained by bronchial brushings procedure (specimen),specimen
16212491000119103,Specimen from left upper lobe of lung obtained by bronchial brushings procedure (specimen),specimen
16212531000119103,Specimen from right lower lobe of lung obtained by bronchial brushings procedure (specimen),specimen
16212571000119100,Specimen from right middle lobe of lung obtained by bronchial brushings procedure (specimen),specimen
16212691000119100,Gingiva biopsy sample (specimen),specimen
16212731000119107,Specimen from ethmoid sinus obtained by biopsy (specimen),specimen
16212771000119105,Specimen from eyelid obtained by biopsy (specimen),specimen
16212811000119105,Tissue specimen from donor cornea (specimen),specimen
16212851000119106,Specimen from corneal ulcer (specimen),specimen
16212931000119109,Specimen from cranium bone obtained by craniotomy (specimen),specimen
16212971000119107,Specimen from cartilage obtained by shave excision (specimen),specimen
16213011000119107,Specimen from bone obtained by core needle biopsy (specimen),specimen
16213051000119108,Indwelling catheter tip submitted as specimen (specimen),specimen
16213091000119103,External shunt submitted as specimen (specimen),specimen
16213171000119103,Balloon catheter tip submitted as specimen (specimen),specimen
16213211000119101,Endotracheal catheter tip submitted as specimen (specimen),specimen
16213251000119100,Introducer catheter tip submitted as specimen (specimen),specimen
16213331000119104,Rectosigmoid colon biopsy sample (specimen),specimen
16213371000119101,Left colic flexure biopsy sample (specimen),specimen
16213411000119100,Ascending colon biopsy sample (specimen),specimen
16213451000119104,Right colic flexure biopsy sample (specimen),specimen
16213491000119109,Cecum biopsy sample (specimen),specimen
16213531000119109,Descending colon biopsy sample (specimen),specimen
16213571000119107,Ileocecal valve biopsy sample (specimen),specimen
16213651000119102,Duodenal ulcer sample (specimen),specimen
16213691000119107,Common bile duct brushings sample (specimen),specimen
16213731000119100,Specimen from liver obtained by needle aspiration biopsy (specimen),specimen
16213851000119101,Tissue specimen from larynx obtained by total resection (specimen),specimen
16213891000119106,Specimen from posterior wall of urinary bladder obtained by biopsy (specimen),specimen
16213931000119103,Specimen from dome of urinary bladder obtained by biopsy (specimen),specimen
16214011000119105,Specimen from trigone of urinary bladder obtained by biopsy (specimen),specimen
16214091000119101,Specimen from anterior wall of urinary bladder obtained by biopsy (specimen),specimen
16214131000119104,Frozen tissue section sample (specimen),specimen
16214171000119101,Genital fluid specimen (specimen),specimen
16214211000119104,Pediculus sample (specimen),specimen
16214291000119108,Specimen from right upper lobe of lung obtained by endobronchial biopsy (specimen),specimen
16214331000119102,Specimen from lingula obtained by transbronchial biopsy (specimen),specimen
16214371000119104,Specimen from lung obtained by needle biopsy (specimen),specimen
16214411000119103,Specimen from left upper lobe of lung obtained by endobronchial biopsy (specimen),specimen
16214451000119102,Specimen from left lung obtained by fine needle aspiration procedure (specimen),specimen
16214491000119107,Specimen from right lung obtained by fine needle aspiration procedure (specimen),specimen
16214531000119107,Specimen from right middle lobe of lung obtained by endobronchial biopsy (specimen),specimen
16214571000119105,Specimen from left lower lobe of lung obtained by endobronchial biopsy (specimen),specimen
16214611000119101,Specimen from right lower lobe of lung obtained by endobronchial biopsy (specimen),specimen
16214651000119100,Specimen from lingula obtained by endobronchial biopsy (specimen),specimen
16214691000119105,Specimen obtained from breast by ultrasound guided needle biopsy (specimen),specimen
16214971000119103,Specimen obtained from breast by stereotactically guided needle biopsy (specimen),specimen
16215051000119107,Specimen from labia obtained by biopsy (specimen),specimen
16215091000119102,Specimen from bronchus obtained by endobronchial biopsy (specimen),specimen
16215131000119100,Endocervical smear sample (specimen),specimen
16215171000119102,Specimen from abscess of Bartholin gland (specimen),specimen
16215211000119100,Bartholin gland fluid specimen (specimen),specimen
16215251000119104,Specimen from right upper lobe of lung obtained by bronchial washing procedure (specimen),specimen
16215291000119109,Specimen from right lower lobe of lung obtained by bronchial washing procedure (specimen),specimen
16215331000119103,Specimen from left upper lobe of lung obtained by bronchial washing procedure (specimen),specimen
16215411000119104,Specimen from left lower lobe of lung obtained by bronchial washing procedure (specimen),specimen
16215451000119103,Specimen from right middle lobe of lung obtained by bronchial washing procedure (specimen),specimen
16215491000119108,Specimen from breast duct obtained by excision (specimen),specimen
16215531000119108,Specimen from left upper lobe of lung obtained by bronchial aspiration procedure (specimen),specimen
16215571000119106,Specimen from right middle lobe of lung obtained by bronchial aspiration procedure (specimen),specimen
16215611000119102,Specimen from right lower lobe of lung obtained by bronchial aspiration procedure (specimen),specimen
16215651000119101,Specimen from left lower lobe of lung obtained by bronchial aspiration procedure (specimen),specimen
16215691000119106,Specimen from right upper lobe of lung obtained by bronchial aspiration procedure (specimen),specimen
16215731000119104,Endocardium biopsy sample (specimen),specimen
16215771000119101,Specimen from inguinal lymph node obtained by fine needle aspiration biopsy (specimen),specimen
16215811000119101,Specimen from groin obtained by fine needle aspiration (specimen),specimen
16215851000119100,Specimen from brain obtained by fine needle aspiration (specimen),specimen
16215931000119102,Specimen from cyst obtained by fine needle aspiration (specimen),specimen
16216011000119104,Hilum of lung specimen obtained by fine needle aspiration procedure (specimen),specimen
16216051000119103,Specimen from branchial cleft cyst obtained by fine needle aspiration (specimen),specimen
16216091000119108,Duodenal brushings sample (specimen),specimen
16216131000119105,Specimen obtained from pouch of Douglas by aspiration (specimen),specimen
16216171000119108,Specimen from liver obtained by aspiration (specimen),specimen
16216211000119105,Endocervical aspirate (specimen),specimen
16216251000119106,Specimen from lung obtained by aspiration (specimen),specimen
16216291000119101,Labia smear sample (specimen),specimen
16216331000119107,Cerebrospinal fluid smear sample (specimen),specimen
16216371000119105,Anal smear sample (specimen),specimen
16216411000119106,Conjunctival smear sample (specimen),specimen
16216451000119107,Colonic specimen obtained by lavage (specimen),specimen
16216491000119102,Urinary bladder specimen obtained by lavage (specimen),specimen
16216531000119102,Common bile duct specimen obtained by lavage (specimen),specimen
16216571000119104,Esophageal specimen obtained by lavage (specimen),specimen
16216611000119108,Aortic valve specimen obtained by lavage (specimen),specimen
16219801000119102,Pinworm paddle submitted as specimen (specimen),specimen
16220041000119107,Tunneled catheter tip submitted as specimen (specimen),specimen
16220931000119104,Pancreas cyst fluid sample (specimen),specimen
16220971000119101,Specimen of fluid from cyst of kidney (specimen),specimen
16221011000119101,Vaginal discharge specimen (specimen),specimen
16221251000119108,Urine specimen obtained via straight catheter (specimen),specimen
16221371000119107,Urine specimen obtained from pediatric urine collection bag (specimen),specimen
16221491000119104,Voided urine specimen (specimen),specimen
16221811000119106,Specimen obtained by bronchoscopy (specimen),specimen
16221891000119102,Specimen from soft tissue mass lesion obtained by fine needle aspiration (specimen),specimen
16222091000119100,"Skin sample obtained by excision, frozen section (specimen)",specimen
16222251000119102,"Specimen from skin obtained by Mohs surgery, permanent section (specimen)",specimen
16222611000119100,Specimen from prostate obtained by subtotal prostatectomy (specimen),specimen
16222771000119104,Uvula tissue specimen obtained by simple excision (specimen),specimen
16222971000119102,Specimen from parotid gland obtained by biopsy (specimen),specimen
16223051000119101,Nasal sinus contents sample (specimen),specimen
16223091000119106,Specimen of mucosa of nasal sinus obtained by biopsy (specimen),specimen
16223251000119109,Peripherally inserted central venous catheter tip submitted as specimen (specimen),specimen
16223491000119100,Tissue specimen obtained by transtracheal biopsy (specimen),specimen
16223531000119100,Liquid stool specimen (specimen),specimen
16223571000119102,Purged stool specimen (specimen),specimen
16223651000119107,Specimen from ligated fallopian tube (specimen),specimen
16223731000119109,Specimen from perianal region obtained by biopsy (specimen),specimen
16223771000119107,Specimen from diaphragm obtained by brushing (specimen),specimen
16223931000119106,Vitreous humor specimen obtained by fine needle aspiration procedure (specimen),specimen
16223971000119109,Synovial fluid specimen obtained by fine needle aspiration procedure (specimen),specimen
16224091000119108,Specimen from lymph node obtained by endotracheal aspiration biopsy (specimen),specimen
16224131000119105,Specimen from mediastinal lymph node obtained by endotracheal aspiration biopsy (specimen),specimen
16224171000119108,Nasotracheal aspirate (specimen),specimen
16224251000119106,Papanicolaou smear sample (specimen),specimen
16224291000119101,Renal washings (specimen),specimen
16224371000119105,Nasal lavage fluid sample (specimen),specimen
16235301000119101,Specimen from sentinel lymph node of breast (specimen),specimen
