code,description,tag
1102451000000103,Eating pureed food (International Dysphagia Diet Standardisation Initiative level 4) with acknowledged risk of aspiration (finding),finding
1102461000000100,Able to swallow pureed food - International Dysphagia Diet Standardisation Initiative level 4 (finding),finding
1102471000000107,Eating minced and moist food (International Dysphagia Diet Standardisation Initiative level 5) with acknowledged risk of aspiration (finding),finding
1102481000000109,Able to swallow minced and moist food - International Dysphagia Diet Standardisation Initiative level 5 (finding),finding
1102491000000106,Eating regular food (International Dysphagia Diet Standardisation Initiative level 7) with acknowledged risk of aspiration (finding),finding
1102501000000100,Eating soft and bite-sized food (International Dysphagia Diet Standardisation Initiative level 6) with acknowledged risk of aspiration (finding),finding
1102511000000103,Able to swallow soft and bite-sized food - International Dysphagia Diet Standardisation Initiative level 6 (finding),finding
1102521000000109,Able to swallow regular food - International Dysphagia Diet Standardisation Initiative level 7 (finding),finding
1102531000000106,Drinking extremely thick drinks (International Dysphagia Diet Standardisation Initiative level 4) with acknowledged risk of aspiration (finding),finding
1102601000000101,Drinking moderately thick drinks (International Dysphagia Diet Standardisation Initiative level 3) with acknowledged risk of aspiration (finding),finding
1102661000000102,Drinking mildly thick drinks (International Dysphagia Diet Standardisation Initiative level 2) with acknowledged risk of aspiration (finding),finding
1102871000000105,Drinking slightly thick drinks (International Dysphagia Diet Standardisation Initiative level 1) with acknowledged risk of aspiration (finding),finding
1102881000000107,Drinking thin drinks (International Dysphagia Diet Standardisation Initiative level 0) with acknowledged risk of aspiration (finding),finding
1102891000000109,Drinking at recommended International Dysphagia Diet Standardisation Initiative level with acknowledged risk of aspiration (finding),finding
1102901000000105,Declines thickened drinks at recommended International Dysphagia Diet Standardisation Initiative level (finding),finding
1102911000000107,Declines modified food at recommended International Dysphagia Diet Standardisation Initiative level (finding),finding
1102921000000101,Eating at recommended International Dysphagia Diet Standardisation Initiative level with acknowledged risk of aspiration (finding),finding
1103361000000102,Upper limb neurodynamic test 1 median nerve heightened mechanosensitivity detected (finding),finding
1103371000000109,Upper limb neurodynamic test 1 median nerve heightened mechanosensitivity not detected (finding),finding
1103381000000106,Upper limb neurodynamic test 2A median nerve heightened mechanosensitivity detected (finding),finding
1103391000000108,Upper limb neurodynamic test 2A median nerve heightened mechanosensitivity not detected (finding),finding
1103401000000106,Upper limb neurodynamic test 2B radial nerve heightened mechanosensitivity detected (finding),finding
1103411000000108,Upper limb neurodynamic test 2B radial nerve heightened mechanosensitivity not detected (finding),finding
1103421000000102,Upper limb neurodynamic test 3 ulnar nerve heightened mechanosensitivity detected (finding),finding
1103431000000100,Upper limb neurodynamic test 3 ulnar nerve heightened mechanosensitivity not detected (finding),finding
1103441000000109,Upper limb neurodynamic test of musculocutaneous nerve heightened mechanosensitivity detected (finding),finding
1103451000000107,Upper limb neurodynamic test of musculocutaneous nerve heightened mechanosensitivity not detected (finding),finding
1103741000000104,Reviewed by advanced primary nurse (finding),finding
1104041000000104,Children's Global Assessment Scale - Some noticeable problems (finding),finding
1104181000000106,Absconded from care setting (finding),finding
1104411000000106,Sensitive to supplemental oxygen therapy (finding),finding
1104931000000109,Nitrous oxide misuse (finding),finding
1105131000000108,On folic acid supplement (finding),finding
1105141000000104,On vitamin D supplement (finding),finding
1105321000000109,Children's Global Assessment Scale - Some problems (finding),finding
1107071000000100,Health and Safety Executive Categorisation Scheme - category 1 for both ears (finding),finding
1107081000000103,Health and Safety Executive Categorisation Scheme - category 2 for both ears (finding),finding
1107091000000101,Health and Safety Executive Categorisation Scheme - category 2 for left ear (finding),finding
1107101000000109,Health and Safety Executive Categorisation Scheme - category 2 for right ear (finding),finding
1107111000000106,Health and Safety Executive Categorisation Scheme - category 3 for both ears (finding),finding
1107121000000100,Health and Safety Executive Categorisation Scheme - category 3 for left ear (finding),finding
1107131000000103,Health and Safety Executive Categorisation Scheme - category 3 for right ear (finding),finding
1107141000000107,Health and Safety Executive Categorisation Scheme - category 4 for both ears (finding),finding
1107151000000105,Health and Safety Executive Categorisation Scheme - category 4 for left ear (finding),finding
1107161000000108,Health and Safety Executive Categorisation Scheme - category 4 for right ear (finding),finding
1107171000000101,Health and Safety Executive Categorisation Scheme - category Unilateral hearing loss (finding),finding
1107321000000102,Ultrasound scan for fetal abnormality normal (finding),finding
1107331000000100,Ultrasound scan for fetal abnormality inconclusive (finding),finding
1107891000000106,Has Recommended Summary Plan for Emergency Care and Treatment (finding),finding
1108111000000107,Requires reasonable adjustments for health and care access (Equality Act 2010) (finding),finding
1108121000000101,Has My Healthcare Passport (finding),finding
1108131000000104,Requires appointment reminders (finding),finding
1108141000000108,Expresses pain atypically (finding),finding
1108151000000106,Requires carer to be present at encounters (finding),finding
1108161000000109,Requires priority appointment (finding),finding
1108171000000102,Requires extended appointment (finding),finding
1108191000000103,Requires wheelchair access (finding),finding
1108351000000108,Binocular visual acuity of 6/48 (finding),finding
1108361000000106,Binocular visual acuity of 6/7.5 (finding),finding
1108371000000104,Binocular visual acuity of 6/15 (finding),finding
1108381000000102,Binocular visual acuity of 6/5 (finding),finding
1108391000000100,Binocular visual acuity of 6/6 (finding),finding
1108401000000102,Binocular visual acuity of 6/9 (finding),finding
1108411000000100,Binocular visual acuity of 6/12 (finding),finding
1108421000000106,Binocular visual acuity of 6/18 (finding),finding
1108431000000108,Binocular visual acuity of 6/24 (finding),finding
1108441000000104,Binocular visual acuity of 6/36 (finding),finding
1108451000000101,Binocular visual acuity of 6/4 (finding),finding
1108461000000103,Binocular visual acuity of 6/60 (finding),finding
1108471000000105,Binocular visual acuity of 6/10 (finding),finding
1108481000000107,Binocular visual acuity of 6/20 (finding),finding
1108491000000109,Binocular visual acuity of 6/3 (finding),finding
1108501000000103,Binocular visual acuity of 6/30 (finding),finding
1108511000000101,Binocular visual acuity of 6/7 (finding),finding
1108521000000107,Binocular visual acuity of 3/4.5 (finding),finding
1108531000000109,Binocular visual acuity of 3/60 (finding),finding
1108701000000106,Excepted from asthma quality indicators - service unavailable (finding),finding
1108711000000108,Excepted from heart failure quality indicators - service unavailable (finding),finding
1108721000000102,Excepted from chronic obstructive pulmonary disease quality indicators - service unavailable (finding),finding
1109351000000102,Requires enhanced discharge planning (finding),finding
1109911000000100,Excepted from cervical screening quality indicators - no response to three invitations (finding),finding
1109951000000101,Pregnancy insufficiently advanced for reliable antenatal screening (finding),finding
1109971000000105,Pregnancy too advanced for reliable antenatal screening (finding),finding
1110531000000105,Seen by endometriosis nurse specialist (finding),finding
1110801000000101,Exception reporting - cervical screening quality indicators (finding),finding
1111601000000108,Walked in without general practitioner appointment (finding),finding
1111631000000102,Appointment rescheduled by parent (finding),finding
1111641000000106,Appointment rescheduled by carer (finding),finding
1111651000000109,Appointment rescheduled by service (finding),finding
1116831000000105,Children's Global Assessment Scale - Doing all right (finding),finding
1126431000000101,Subject to special guardianship order under section 14A Children Act 1989 (finding),finding
1127071000000105,Children's Global Assessment Scale - Doing well (finding),finding
1127081000000107,Children's Global Assessment Scale - Doing very well (finding),finding
1127191000000108,First episode psychosis (finding),finding
1127321000000108,Family with children under two years (finding),finding
1127431000000103,Seen by clinical pharmacist (finding),finding
1128121000000109,Cervical human papillomavirus screening test technical failure (finding),finding
1128241000000107,Seen by nursing associate (finding),finding
1128411000000105,Carrier of delta-beta thalassaemia disorder (finding),finding
1128441000000106,Does not hold European Health Insurance Card (finding),finding
1128911000000100,Family with child under two years (finding),finding
1129331000000101,Canadian Study of Health and Aging Clinical Frailty Scale level 1 - very fit (finding),finding
1129341000000105,Canadian Study of Health and Aging Clinical Frailty Scale level 2 - well (finding),finding
1129351000000108,Canadian Study of Health and Aging Clinical Frailty Scale level 3 - managing well (finding),finding
1129361000000106,Canadian Study of Health and Aging Clinical Frailty Scale level 4 - vulnerable (finding),finding
1129371000000104,Canadian Study of Health and Aging Clinical Frailty Scale level 5 - mildly frail (finding),finding
1129381000000102,Canadian Study of Health and Aging Clinical Frailty Scale level 6 - moderately frail (finding),finding
1129391000000100,Canadian Study of Health and Aging Clinical Frailty Scale level 7 - severely frail (finding),finding
1129401000000102,Canadian Study of Health and Aging Clinical Frailty Scale level 8 - very severely frail (finding),finding
1129411000000100,Canadian Study of Health and Aging Clinical Frailty Scale level 9 - terminally ill (finding),finding
1129871000000108,Does use digital self-management support tool (finding),finding
1129881000000105,Does use digital self-management support tool for chronic obstructive pulmonary disease (finding),finding
1129891000000107,Seen by clinical pharmacist in care home (finding),finding
1149611000000100,Uses 7-day dispensed monitored dosage system (finding),finding
1149621000000106,Uses 28-day dispensed monitored dosage system (finding),finding
1187911000000105,Personalised Care and Support Plan agreed (finding),finding
1188261000000103,At risk of criminal exploitation (finding),finding
1188271000000105,Victim of criminal exploitation (finding),finding
1218711000000108,Requires chaperone (finding),finding
1219071000000109,Carrier of alpha plus thalassaemia (finding),finding
1219081000000106,Carrier of alpha zero thalassaemia (finding),finding
1219171000000108,Carrier of beta plus thalassaemia (finding),finding
1219181000000105,Carrier of beta zero thalassaemia (finding),finding
1219301000000103,Carrier of homozygous alpha plus thalassaemia (finding),finding
1239421000000105,Seen by physician associate (finding),finding
1239441000000103,Proactive care needs assessment not appropriate (finding),finding
1239501000000102,Seen by first contact physiotherapist (finding),finding
1239801000000104,Survivor of conflagration in residential building or apartment (finding),finding
1239831000000105,Bereavement due to conflagration in residential building or apartment (finding),finding
1239971000000104,Severe combined immunodeficiency screening related finding (finding),finding
1239981000000102,Severe combined immunodeficiency not screened for or screening incomplete (finding),finding
1239991000000100,"Severe combined immunodeficiency screening, insufficient sample (finding)",finding
1240001000000103,"Severe combined immunodeficiency screening, repeat screening with further sample required (finding)",finding
1240011000000101,"Severe combined immunodeficiency screening, too young for reliable screening (finding)",finding
1240021000000107,"Severe combined immunodeficiency screening, sample taken too soon after blood transfusion (less than 72 hours) (finding)",finding
1240031000000109,"Severe combined immunodeficiency screening, unsuitable sample (blood quality): incorrect blood application (finding)",finding
1240041000000100,"Severe combined immunodeficiency screening, unsuitable sample (blood quality): compressed/damaged (finding)",finding
1240051000000102,"Severe combined immunodeficiency screening, unsuitable sample: day 0 and day 5 on same card (finding)",finding
1240071000000106,"Severe combined immunodeficiency screening, unsuitable sample: National Health Service number missing/not accurately recorded (finding)",finding
1240081000000108,"Severe combined immunodeficiency screening, unsuitable sample: date of sample missing/not accurately recorded (finding)",finding
1240091000000105,"Severe combined immunodeficiency screening, unsuitable sample: date of birth not accurately matched (finding)",finding
1240101000000102,"Severe combined immunodeficiency screening, unsuitable sample: expired card used (finding)",finding
1240111000000100,"Severe combined immunodeficiency screening, unsuitable sample: more than 14 days in transit, too old for analysis (finding)",finding
1240121000000106,"Severe combined immunodeficiency screening, unsuitable sample: damaged in transit (finding)",finding
1240151000000101,"Severe combined immunodeficiency not screened for or screening incomplete: over 1 year old, too old for screening (finding)",finding
1240161000000103,Severe combined immunodeficiency not screened for or screening incomplete: moved out of area (finding),finding
1240171000000105,"Severe combined immunodeficiency not screened for or screening incomplete: not contactable, reasonable efforts made (finding)",finding
1240181000000107,Severe combined immunodeficiency not screened for or screening incomplete: baby died (finding),finding
1240191000000109,"Severe combined immunodeficiency not screened for or screening incomplete: not required, previous valid result (finding)",finding
1240211000000108,Financial problem affecting mental wellbeing (finding),finding
1240261000000105,At risk for perinatal mental health problem (finding),finding
1240291000000104,Living temporarily in care home (finding),finding
1240341000000102,Allergy to dental stainless steel material (finding),finding
1240351000000104,Allergy to stainless steel sheet (finding),finding
1240581000000104,Severe acute respiratory syndrome coronavirus 2 detected (finding),finding
1240591000000102,Severe acute respiratory syndrome coronavirus 2 not detected (finding),finding
1240601000000108,High priority for severe acute respiratory syndrome coronavirus 2 vaccination (finding),finding
1240631000000102,Did not attend severe acute respiratory syndrome coronavirus 2 vaccination (finding),finding
1300561000000107,High risk category for developing complication from coronavirus disease 19 caused by severe acute respiratory syndrome coronavirus 2 infection (finding),finding
1300571000000100,Moderate risk category for developing complication from coronavirus disease 19 caused by severe acute respiratory syndrome coronavirus 2 infection (finding),finding
1300591000000101,Low risk category for developing complication from coronavirus disease 19 caused by severe acute respiratory syndrome coronavirus 2 infection (finding),finding
1321071000000107,Has National Health Service digital isolation note (finding),finding
1321081000000109,Self-isolation note issued to patient (finding),finding
1321091000000106,Household isolation note issued to patient (finding),finding
1321541000000108,Severe acute respiratory syndrome coronavirus 2 immunoglobulin G detected (finding),finding
1321551000000106,Severe acute respiratory syndrome coronavirus 2 immunoglobulin M detected (finding),finding
1321561000000109,Severe acute respiratory syndrome coronavirus 2 immunoglobulin M not detected (finding),finding
1321571000000102,Severe acute respiratory syndrome coronavirus 2 immunoglobulin G not detected (finding),finding
1321581000000100,Severe acute respiratory syndrome coronavirus 2 immunoglobulin M detection result unknown (finding),finding
1321591000000103,Severe acute respiratory syndrome coronavirus 2 immunoglobulin G detection result equivocal (finding),finding
1321621000000100,Severe acute respiratory syndrome coronavirus 2 immunity status equivocal (finding),finding
1321631000000103,Severe acute respiratory syndrome coronavirus 2 immunoglobulin M detection result equivocal (finding),finding
1321641000000107,Severe acute respiratory syndrome coronavirus 2 immunoglobulin G detection result unknown (finding),finding
1321651000000105,Severe acute respiratory syndrome coronavirus 2 immunity status unknown (finding),finding
1321661000000108,Has immunity to severe acute respiratory syndrome coronavirus 2 (finding),finding
1321681000000104,Severe acute respiratory syndrome coronavirus 2 ribonucleic acid detection result equivocal (finding),finding
1321691000000102,Severe acute respiratory syndrome coronavirus 2 ribonucleic acid detection result unknown (finding),finding
1321701000000102,Does not have immunity to severe acute respiratory syndrome coronavirus 2 (finding),finding
1321761000000103,Severe acute respiratory syndrome coronavirus 2 immunoglobulin A detected (finding),finding
1321771000000105,Severe acute respiratory syndrome coronavirus 2 immunoglobulin A detection result equivocal (finding),finding
1321781000000107,Severe acute respiratory syndrome coronavirus 2 immunoglobulin A detection result unknown (finding),finding
1321791000000109,Severe acute respiratory syndrome coronavirus 2 immunoglobulin A not detected (finding),finding
1321841000000106,Peripheral blood oxygen saturation level on room air on exertion decreased (finding),finding
1321861000000107,Peripheral blood oxygen saturation level on supplemental oxygen on exertion decreased (finding),finding
1321871000000100,Peripheral blood oxygen saturation level on room air on exertion unchanged (finding),finding
1321881000000103,Peripheral blood oxygen saturation level on supplemental oxygen on exertion unchanged (finding),finding
1322781000000102,Severe acute respiratory syndrome coronavirus 2 antigen detection result positive (finding),finding
1322791000000100,Severe acute respiratory syndrome coronavirus 2 antigen detection result negative (finding),finding
1322801000000101,Severe acute respiratory syndrome coronavirus 2 antigen detection result indeterminate (finding),finding
1322821000000105,Severe acute respiratory syndrome coronavirus 2 antigen detection result unknown (finding),finding
1322831000000107,Severe acute respiratory syndrome coronavirus 2 immunoglobulin G detection result indeterminate (finding),finding
1322841000000103,Severe acute respiratory syndrome coronavirus 2 immunoglobulin A detection result indeterminate (finding),finding
1322851000000100,Severe acute respiratory syndrome coronavirus 2 immunoglobulin M detection result indeterminate (finding),finding
1322871000000109,Severe acute respiratory syndrome coronavirus 2 antibody detection result positive (finding),finding
1322891000000108,Severe acute respiratory syndrome coronavirus 2 antibody detection result negative (finding),finding
1322901000000109,Severe acute respiratory syndrome coronavirus 2 antibody detection result indeterminate (finding),finding
1322911000000106,Severe acute respiratory syndrome coronavirus 2 antibody detection result unknown (finding),finding
1323481000000100,Adult not brought to appointment (finding),finding
1324581000000102,Severe acute respiratory syndrome coronavirus 2 ribonucleic acid not detected (finding),finding
1324601000000106,Severe acute respiratory syndrome coronavirus 2 ribonucleic acid detected (finding),finding
1324711000000102,Allergy to severe acute respiratory syndrome coronavirus 2 vaccine (finding),finding
1324831000000104,Did not attend for first dose of severe acute respiratory syndrome coronavirus 2 vaccine (finding),finding
1324841000000108,Did not attend for second dose of severe acute respiratory syndrome coronavirus 2 vaccine (finding),finding
1324871000000102,Severe acute respiratory syndrome coronavirus 2 ribonucleic acid detection result indeterminate (finding),finding
1324881000000100,Severe acute respiratory syndrome coronavirus 2 ribonucleic acid detection result positive at the limit of detection (finding),finding
1325111000000104,Severe combined immunodeficiency not screened for or screening incomplete: not offered (finding),finding
8730001000004107,Blood culture positive for microorganism (finding),finding
10675591000119109,Severe persistent allergic asthma controlled (finding),finding
10675671000119107,Severe persistent allergic asthma uncontrolled (finding),finding
10676031000119106,Mild persistent allergic asthma controlled (finding),finding
10676071000119109,Mild persistent asthma controlled (finding),finding
10676151000119101,Mild persistent allergic asthma uncontrolled (finding),finding
10676191000119106,Mild persistent asthma uncontrolled (finding),finding
10676351000119103,Moderate persistent asthma controlled (finding),finding
10676551000119105,Moderate persistent allergic asthma controlled (finding),finding
10676631000119100,Moderate persistent allergic asthma uncontrolled (finding),finding
10676711000119103,Moderate persistent asthma uncontrolled (finding),finding
10677751000119100,Nodule of skin of abdomen (finding),finding
10677791000119105,Nodule of subcutaneous tissue of abdominal wall (finding),finding
10677831000119104,Mass of skin of abdomen (finding),finding
10677871000119101,Localized swelling of abdominal wall (finding),finding
10677951000119102,Localized swelling of forearm (finding),finding
10678191000119105,Localized swelling of bilateral lower legs (finding),finding
10678431000119102,Localized swelling of right foot (finding),finding
10678471000119104,Localized swelling of left foot (finding),finding
10678511000119108,Localized swelling of bilateral feet (finding),finding
10678591000119104,Localized swelling of bilateral lower limbs (finding),finding
10678631000119104,Localized swelling of right lower leg (finding),finding
10678671000119101,Localized swelling of right lower limb (finding),finding
10678711000119102,Localized swelling of left lower leg (finding),finding
10678751000119101,Localized swelling of left lower limb (finding),finding
10678791000119106,Localized swelling of finger of bilateral hands (finding),finding
10678831000119100,Localized swelling of finger of left hand (finding),finding
10678911000119104,Localized swelling of finger of right hand (finding),finding
10678951000119103,Localized swelling of bilateral hands (finding),finding
10679031000119101,Localized swelling of right hand (finding),finding
10679071000119103,Localized swelling of left hand (finding),finding
10679151000119106,Localized swelling of right upper limb (finding),finding
10679191000119101,Localized swelling of right forearm (finding),finding
10679231000119105,Localized swelling of left upper limb (finding),finding
10679271000119108,Localized swelling of left forearm (finding),finding
10679351000119109,Localized swelling of head (finding),finding
10679391000119104,Mass of skin of head (finding),finding
10679431000119109,Localized swelling of back (finding),finding
10679471000119107,Nodule of skin of back (finding),finding
10679511000119103,Mass of skin of chest (finding),finding
10679591000119107,Localized swelling of chest wall (finding),finding
10679791000119100,Mass of subcutaneous tissue of left upper limb (finding),finding
10679831000119106,Mass of subcutaneous tissue of finger of left hand (finding),finding
10679871000119109,Mass of subcutaneous tissue of left forearm (finding),finding
10679911000119107,Mass of subcutaneous tissue of left hand (finding),finding
10679951000119108,Mass of subcutaneous tissue of right upper limb (finding),finding
10679991000119103,Mass of subcutaneous tissue of finger of right hand (finding),finding
10680031000119101,Mass of subcutaneous tissue of right forearm (finding),finding
10680071000119103,Mass of subcutaneous tissue of right hand (finding),finding
10680231000119105,Mass of skin of left lower leg (finding),finding
10680591000119107,Nodule of skin of left upper limb (finding),finding
10680631000119107,Nodule of skin of finger of left hand (finding),finding
10680671000119105,Nodule of skin of left foot (finding),finding
10680751000119105,Nodule of skin of left hand (finding),finding
10680791000119100,Nodule of skin of left lower limb (finding),finding
10680831000119106,Nodule of skin of left lower leg (finding),finding
10680911000119107,Nodule of skin of right foot (finding),finding
10680951000119108,Nodule of skin of right lower limb (finding),finding
10680991000119103,Nodule of skin of right lower leg (finding),finding
10681111000119100,Nodule of skin of chest (finding),finding
10681311000119102,Nodule of skin of head (finding),finding
10681431000119101,Nodule of skin of neck (finding),finding
10682111000119106,Mass of skin of left upper limb (finding),finding
10682151000119107,Mass of skin of finger of left hand (finding),finding
10682191000119102,Mass of skin of left foot (finding),finding
10682231000119106,Mass of skin of left forearm (finding),finding
10682271000119109,Mass of skin of left hand (finding),finding
10682311000119109,Mass of skin of left lower limb (finding),finding
10682351000119105,Mass of skin of toe of left foot (finding),finding
10682391000119100,Mass of subcutaneous tissue of left foot (finding),finding
10682431000119105,Mass of subcutaneous tissue of left lower limb (finding),finding
10682471000119108,Mass of subcutaneous tissue of left lower leg (finding),finding
10682511000119104,Mass of subcutaneous tissue of toe of left foot (finding),finding
10682551000119103,Mass of skin of right upper limb (finding),finding
10682591000119108,Mass of skin of finger of right hand (finding),finding
10682631000119108,Mass of skin of right foot (finding),finding
10682671000119106,Mass of skin of right forearm (finding),finding
10682711000119105,Mass of skin of right hand (finding),finding
10682751000119106,Mass of skin of right lower limb (finding),finding
10682791000119101,Mass of skin of right lower leg (finding),finding
10682831000119107,Mass of skin of toe of right foot (finding),finding
10682871000119105,Mass of subcutaneous tissue of right foot (finding),finding
10682911000119108,Mass of subcutaneous tissue of right lower limb (finding),finding
10682951000119109,Mass of subcutaneous tissue of right lower leg (finding),finding
10682991000119104,Mass of subcutaneous tissue of toe of right foot (finding),finding
10683351000119102,Mass of subcutaneous tissue (finding),finding
10683391000119107,Mass of subcutaneous tissue of abdominal wall (finding),finding
10683471000119104,Subcutaneous mass of head (finding),finding
10683591000119104,Subcutaneous mass of neck (finding),finding
10683871000119102,Nodule of subcutaneous tissue of left upper limb (finding),finding
10683911000119104,Nodule of subcutaneous tissue of finger of left hand (finding),finding
10683951000119103,Nodule of subcutaneous tissue of left foot (finding),finding
10684031000119107,Nodule of subcutaneous tissue of left hand (finding),finding
10684071000119105,Nodule of subcutaneous tissue of left lower limb (finding),finding
10684111000119103,Nodule of subcutaneous tissue of left lower leg (finding),finding
10684191000119107,Nodule of skin of right upper limb (finding),finding
10684231000119103,Nodule of skin of finger of right hand (finding),finding
10684311000119100,Nodule of skin of right hand (finding),finding
10684351000119104,Nodule of subcutaneous tissue of right upper limb (finding),finding
10684391000119109,Nodule of subcutaneous tissue of finger of right hand (finding),finding
10684431000119104,Nodule of subcutaneous tissue of right foot (finding),finding
10684511000119105,Nodule of subcutaneous tissue of right hand (finding),finding
10684551000119106,Nodule of subcutaneous tissue of right lower limb (finding),finding
10684591000119101,Nodule of subcutaneous tissue of right lower leg (finding),finding
10684711000119104,Nodule of subcutaneous tissue of back (finding),finding
10684751000119103,Nodule of subcutaneous tissue of chest wall (finding),finding
10684951000119100,Nodule of subcutaneous tissue of head (finding),finding
10685151000119101,Mass of skin of neck (finding),finding
10685191000119106,Nodule of subcutaneous tissue of neck (finding),finding
10692081000119100,Localized swelling of left thumb (finding),finding
10692131000119100,Localized swelling of right thumb (finding),finding
10692381000119102,Mass of skin of right thumb (finding),finding
10692421000119106,Mass of subcutaneous tissue of right thumb (finding),finding
10692461000119101,Mass of skin of left thumb (finding),finding
10692501000119101,Mass of subcutaneous tissue of left thumb (finding),finding
10692801000119104,Excess skin of arm (finding),finding
10692841000119102,Excess skin of thigh (finding),finding
10750111000119108,Breast lump in pregnancy (finding),finding
10750801000119102,False labor before 37 completed weeks of gestation (finding),finding
10751701000119102,Spontaneous onset of labor between 37 and 39 weeks gestation with planned cesarean section (finding),finding
10755951000119102,Heart murmur in mother in childbirth (finding),finding
10756261000119102,Physical abuse complicating childbirth (finding),finding
10756301000119105,Physical abuse complicating pregnancy (finding),finding
10760581000119104,Pain in round ligament in pregnancy (finding),finding
10760661000119109,"Triplets, some live born (finding)",finding
10760701000119102,"Quadruplets, all live born (finding)",finding
10760741000119100,"Quadruplets, some live born (finding)",finding
10760781000119105,"Quintuplets, all live born (finding)",finding
10760821000119100,"Quintuplets, some live born (finding)",finding
10760861000119105,"Sextuplets, all live born (finding)",finding
10760901000119104,"Sextuplets, some live born (finding)",finding
10760941000119102,Psychological abuse complicating childbirth (finding),finding
10760981000119107,Psychological abuse complicating pregnancy (finding),finding
10761021000119102,Sexual abuse complicating childbirth (finding),finding
10761061000119107,Sexual abuse complicating pregnancy (finding),finding
10761101000119105,Vacuum assisted vaginal delivery (finding),finding
10761141000119107,Preterm labor in second trimester with preterm delivery in second trimester (finding),finding
10761191000119104,Preterm labor in third trimester with preterm delivery in third trimester (finding),finding
10761241000119104,Preterm labor with preterm delivery (finding),finding
10761341000119105,Preterm labor without delivery (finding),finding
10761391000119102,Tobacco use in mother complicating childbirth (finding),finding
10939881000119105,Unhealthy alcohol drinking behavior (finding),finding
10964611000119109,Abnormal hair finding (finding),finding
10987541000119104,History of military deployment (finding),finding
11000731000119102,Dependence on continuous ambulatory peritoneal dialysis (finding),finding
11000771000119104,Dependence on continuous cycling peritoneal dialysis (finding),finding
11717701000119108,Slow weight gain (finding),finding
11718061000119105,Mass of soft tissue of right lower limb (finding),finding
11718111000119106,Mass of soft tissue of left lower limb (finding),finding
11718681000119109,Lagophthalmos of bilateral eyelids (finding),finding
11762561000119103,Assisted living facility patient (finding),finding
12236951000119108,Intermittent claudication of bilateral lower limbs co-occurrent and due to atherosclerosis (finding),finding
12237071000119100,Intermittent claudication of left lower limb co-occurrent and due to atherosclerosis (finding),finding
12237191000119103,Intermittent claudication of right lower limb co-occurrent and due to atherosclerosis (finding),finding
12240021000119103,Mammographic microcalcification of bilateral breasts (finding),finding
12240061000119108,Mammographic microcalcification of left breast (finding),finding
12240101000119106,Mammographic microcalcification of right breast (finding),finding
12240411000119103,Cramp of muscle of left lower limb (finding),finding
12240491000119107,Cramp of muscle of right lower limb (finding),finding
12240661000119103,Long term systemic steroid user (finding),finding
12242791000119100,Tenderness of left temporomandibular joint (finding),finding
12242831000119106,Tenderness of right temporomandibular joint (finding),finding
12247531000119106,Pain in bilateral lower legs (finding),finding
12247571000119109,Bilateral foot joint pain (finding),finding
12266161000119102,Mammographic calcification of right breast (finding),finding
12266201000119107,Mammographic calcification of left breast (finding),finding
12271241000119109,Transgender identity (finding),finding
12400141000119103,Chronic pain following bilateral total hip arthroplasty (finding),finding
12400181000119108,Chronic pain following bilateral total knee arthroplasty (finding),finding
12400221000119100,Chronic pain following left total hip arthroplasty (finding),finding
12400261000119105,Chronic pain following left total knee arthroplasty (finding),finding
12400301000119102,Chronic pain following right total hip arthroplasty (finding),finding
12400341000119100,Chronic pain following right total knee arthroplasty (finding),finding
12700001000004106,Sputum culture positive for Pseudomonas (finding),finding
13290001000004109,Sputum culture positive for Aspergillus (finding),finding
13320001000004109,Sputum culture positive for human respiratory syncytial virus (finding),finding
13790001000004101,Bacteremia caused by Methicillin resistant Staphylococcus aureus (finding),finding
13900001000004105,Culture positive for Burkholderia gladioli (finding),finding
14040001000004109,Uncontrolled pain (finding),finding
14090001000004102,Neuropathic pain caused by radiation (finding),finding
14230001000004101,Perception of hearing loss (finding),finding
14270001000004104,Abnormal nasal potential difference (finding),finding
15625571000119102,Nonspecific paroxysmal spell (finding),finding
15629941000119104,Left inguinal pain (finding),finding
15629981000119109,Right inguinal pain (finding),finding
15630021000119102,Pain of bilateral inguinal regions (finding),finding
15630201000119101,Hemifacial spasm of right facial nerve (finding),finding
15630241000119104,Hemifacial spasm of left facial nerve (finding),finding
15633761000119102,Swelling of bilateral upper limbs (finding),finding
15633801000119105,Magnetic resonance imaging of breast abnormal (finding),finding
15633841000119107,Magnetic resonance imaging of pelvis abnormal (finding),finding
15633881000119102,Ultrasonography of liver abnormal (finding),finding
15633921000119109,Ultrasonography of abdomen abnormal (finding),finding
15633961000119104,Ultrasonography of breast abnormal (finding),finding
15634001000119103,Ultrasonography of brain abnormal (finding),finding
15634041000119101,Ultrasonography of urinary bladder abnormal (finding),finding
15634081000119106,Computed tomography of biliary tract abnormal (finding),finding
15634131000119106,Computed tomography of abdominal wall abnormal (finding),finding
15634181000119107,Computed tomography of abdomen abnormal (finding),finding
15634221000119104,Computed tomography of pelvis abnormal (finding),finding
15634471000119104,Bilateral calf pain (finding),finding
15634711000119102,Mass of right ovary (finding),finding
15634751000119101,Mass of left ovary (finding),finding
15634791000119106,Paresthesia of right lower limb (finding),finding
15634841000119109,Paresthesia of left lower limb (finding),finding
15634891000119101,Plantarflexion deformity of bilateral feet (finding),finding
15634971000119107,Weakness of bilateral upper limbs (finding),finding
